Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (gf/W),Overall Efficiency (gf/W),Vibration (g),App message,Thrust (N)
10.27276,1178,,,,-0.048828125,-0.025390625,-1.013671875,0.001686058,9.961910667,22.19885635,0.133928567,525,0,2.973061024,0.092621125,3.11534557,0,3.350725258,0.0859375,,0.097692971
10.29729,1178,,,,-0.0234375,-0.0234375,-1.03125,0.001474332,10.70819585,22.19949913,0.13671875,523,0,3.035087772,0.080805681,2.662383651,0,3.528133832,0.0859375,,0.105011529
10.32157,1178,,,,-0.048828125,0.001953125,-1.01953125,0.001685176,10.81338441,22.1989994,0.140380859,523,0,3.116314614,0.092260333,2.960558992,0,3.469927063,0.0859375,,0.106043076
10.34644,1178,,,,-0.046875,-0.009765625,-1.009765625,0.001530543,9.994020861,22.19999886,0.131835938,521,0,2.926757662,0.083530522,2.854029318,0,3.414707337,0.083984375,,0.098007865
10.372715,1178,,,,-0.01953125,-0.02734375,-1.025390625,0.001064887,9.768142259,22.20049858,0.125732422,520,0,2.791322453,0.058036672,2.079181916,0,3.499467518,0.083984375,,0.095792752
10.3964,1188,,,,-0.037109375,-0.025390625,-1.009765625,0.001076807,9.831255398,22.19849968,0.133056641,520,0,2.953657794,0.058622814,1.984753063,0,3.328501838,0.083984375,,0.096411681
10.42039,1188,,,,-0.037109375,-0.0078125,-1.046875,0.001607478,10.19221826,22.1989994,0.140380859,519,0,3.116314614,0.087355576,2.803169351,0,3.270599899,0.083984375,,0.099951517
10.44325,1188,,,,-0.0234375,-0.03125,-1.029296875,0.002177516,9.433753349,22.1970005,0.155639648,518,0,3.454733355,0.118230448,3.422274193,79.79123404,2.730674811,0.083984375,,0.092513517
10.470745,1188,,,,-0.015625,-0.05078125,-1.021484375,0.002301997,8.817016188,22.20049858,0.170898438,517,0,3.794030519,0.124682678,3.286285575,70.71564674,2.323918098,0.08203125,,0.086465392
10.49748,1188,,,,-0.05078125,0.001953125,-1.060546875,0.009315052,9.35403149,22.1970005,0.172119141,521,0,3.820528651,0.508036646,13.29754839,18.4121196,2.448360514,0.08203125,,0.091731713
10.521695,1188,,,,-0.01171875,-0.0234375,-1.009765625,0.011779289,10.17782404,22.19733429,0.163845479,526,0,3.63693288,0.649074777,17.84676259,15.68051079,2.798463533,0.08203125,,0.099810358
10.544255,1188,,,,-0.07421875,-0.005859375,-1.03125,0.011809156,11.31386053,22.19828606,0.163225442,536,0,3.623325057,0.662537354,18.28534132,17.0765625,3.122507739,0.0859375,,0.11095107
10.57277,1188,,,,-0.048828125,-0.0078125,-1.0234375,0.007906863,11.47994774,22.19949913,0.150146484,540,0,3.333176749,0.447480963,13.42505954,25.65460585,3.444146111,0.0859375,,0.112579829
10.60129,1188,,,,-0.048828125,0.001953125,-1.033203125,0.006740131,11.55524061,22.19733429,0.149739578,544,0,3.323819477,0.384184999,11.55853987,30.0772821,3.476494642,0.0859375,,0.1133182
10.6243,1188,,,,-0.01953125,-0.041015625,-1.0078125,0.006178558,12.05978586,22.19822121,0.150824651,548,0,3.348038969,0.354777281,10.59656964,33.99255393,3.602044651,0.087890625,,0.118266099
10.646675,1188,,,,-0.0625,-0.01171875,-1.017578125,0.005359116,11.86416281,22.19949913,0.155029297,550,0,3.441572741,0.308822526,8.973296492,38.41741392,3.447308455,0.08984375,,0.116347692
10.67252,1188,,,,-0.037109375,-0.005859375,-1.025390625,0.005648044,11.4146201,22.19771385,0.172991067,553,0,3.840006208,0.326925773,8.513678249,34.91502058,2.972552513,0.08984375,,0.111939184
10.700095,1198,,,,-0.048828125,-0.005859375,-1.044921875,0.008177094,11.45780278,22.19750023,0.157470703,556,0,3.495455969,0.476402891,13.62920589,24.05065754,3.277913634,0.091796875,,0.112362662
10.72432,1198,,,,-0.041015625,-0.009765625,-1.033203125,0.008410129,12.62077308,22.19866562,0.151909724,559,0,3.372193165,0.492459986,14.60355211,25.62801739,3.742600873,0.091796875,,0.123767504
10.748795,1198,,,,-0.048828125,-0.03515625,-1.03125,0.004856864,12.34913745,22.20050049,0.182495117,563,0,4.051482938,0.286570909,7.073234997,43.09278109,3.048053674,0.095703125,,0.121103669
10.772235,1198,,,,-0.07421875,0.015625,-1.078125,0.005369909,12.55619284,22.1970005,0.194702148,568,0,4.321803687,0.319550382,7.393912479,39.29331192,2.905313093,0.09765625,,0.123134188
10.79718,1198,,,,-0.09375,0.029296875,-1.009765625,0.016205496,13.40988108,22.19799995,0.180053711,572,0,3.996832267,0.969964381,24.26832843,13.82512734,3.355127307,0.09765625,,0.13150601
10.824385,1198,,,,-0.037109375,-0.03515625,-1.01953125,0.015835894,13.49181744,22.19949913,0.178833008,583,0,3.970003201,0.967576084,24.37217389,13.9439344,3.398439939,0.099609375,,0.132309531
10.84795,1198,,,,-0.0625,0.001953125,-1.048828125,0.0132503,14.88362823,22.19750023,0.173339844,595,0,3.847711221,0.824914424,21.43909395,18.04263303,3.868177047,0.099609375,,0.145958533
10.875205,1198,,,,-0.0625,-0.01171875,-1.03515625,0.012206504,15.76499767,22.19750023,0.181884766,602,0,4.037387127,0.769687097,19.06399047,20.48234632,3.904752549,0.1015625,,0.154601814
10.89995,1198,,,,-0.037109375,-0.0234375,-1.02734375,0.011103772,16.04180969,22.19644547,0.179036453,607,0,3.973972873,0.705409896,17.75074764,22.74111801,4.036718467,0.1015625,,0.157316413
10.92408,1198,,,,-0.0625,-0.009765625,-1.0078125,0.011101958,16.09385034,22.19799995,0.169677734,613,0,3.76650634,0.712905097,18.92748964,22.57502493,4.272885505,0.103515625,,0.157826757
10.946775,1198,,,,-0.048828125,-0.001953125,-1.037109375,0.009892513,16.3186217,22.19885635,0.17578125,618,0,3.902142718,0.640416305,16.41191393,25.48127145,4.18196434,0.103515625,,0.160031011
10.975865,1198,,,,-0.0625,0,-1.025390625,0.008869651,16.75377018,22.19799995,0.172119141,622,0,3.820700676,0.577912147,15.12581581,28.99016792,4.384999402,0.103515625,,0.16429836
11.00014,1198,,,,-0.05078125,0.001953125,-1.033203125,0.008271195,17.67057156,22.19733429,0.166015625,625,0,3.685104325,0.541633193,14.69790662,32.62460979,4.795134683,0.1015625,,0.173289111
11.02358,1198,,,,-0.0625,-0.01953125,-1.005859375,0.007702049,16.9132139,22.19849968,0.167236328,630,0,3.712395576,0.507742703,13.67695582,33.31059964,4.555875997,0.1015625,,0.165861969
11.047375,1198,,,,-0.0234375,-0.03515625,-1.01171875,0.007172695,17.41036827,22.1970005,0.164794922,632,0,3.657952964,0.474746964,12.97848739,36.67294282,4.75959326,0.1015625,,0.170737388
11.073905,1198,,,,-0.0859375,0.03125,-1.03515625,0.007797622,17.79790509,22.19942856,0.157645091,634,0,3.499630944,0.517783852,14.79538443,34.37323319,5.085651993,0.1015625,,0.174537826
11.09651,1198,,,,-0.01171875,-0.01171875,-1.037109375,0.007208786,18.15443896,22.19733429,0.167100698,636,0,3.709190048,0.480350136,12.95027027,37.79417885,4.894448309,0.1015625,,0.178034229
11.120595,1198,,,,-0.0625,-0.01171875,-1,0.006013103,18.20094338,22.19942856,0.170200899,637,0,3.778362703,0.401402021,10.62370272,45.3434273,4.817150921,0.1015625,,0.178490281
11.14586,1198,,,,-0.048828125,0.001953125,-1.033203125,0.006349607,18.20205062,22.20000076,0.168457031,639,0,3.739746222,0.425055946,11.36590348,42.82271734,4.867188719,0.1015625,,0.17850114
11.17202,1198,,,,-0.07421875,0.015625,-1.0390625,0.007261483,18.1001838,22.19949913,0.167236328,641,0,3.712562721,0.487710722,13.1367672,37.11254028,4.875388018,0.1015625,,0.177502167
11.1945,1198,,,,-0.048828125,0.005859375,-1.015625,0.0062967,17.84994574,22.19849968,0.168457031,644,0,3.739493354,0.424704841,11.35728294,42.02906122,4.773359398,0.099609375,,0.17504817
11.220415,1198,,,,-0.037109375,-0.017578125,-1.01953125,0.005408946,18.12675776,22.19799995,0.163574219,645,0,3.6310205,0.365159666,10.05666771,49.64063514,4.992193725,0.09765625,,0.177762769
11.244475,1198,,,,-0.0625,0.00390625,-1.048828125,0.00607655,19.04355914,22.19799995,0.167236328,645,0,3.712312004,0.410734821,11.06412448,46.36460837,5.129837987,0.09765625,,0.186753519
11.26651,1198,,,,-0.037109375,-0.00390625,-1.021484375,0.006551685,18.34931461,22.1989994,0.168457031,646,0,3.739577536,0.443499604,11.85961783,41.37391428,4.906788116,0.095703125,,0.179945306
11.290825,1198,,,,-0.046875,-0.013671875,-1.0390625,0.005814974,17.72150497,22.19828606,0.171595976,648,0,3.809136556,0.394318236,10.35190602,44.94213895,4.652367987,0.095703125,,0.173788597
11.31577,1198,,,,-0.048828125,-0.01171875,-1.01953125,0.005268335,18.21423035,22.19750023,0.158691406,649,0,3.522552527,0.357871698,10.15944248,50.89597884,5.170747693,0.095703125,,0.178620582
11.340745,1198,,,,-0.037109375,-0.009765625,-1.021484375,0.005914561,18.46003942,22.19849968,0.163574219,650,0,3.631102243,0.402449364,11.08339389,45.86922247,5.083866602,0.09375,,0.181031146
11.363225,1198,,,,-0.037109375,-0.005859375,-1.03125,0.005518231,18.66488031,22.19849968,0.163574219,651,0,3.631102243,0.376185067,10.36007918,49.61621798,5.140279469,0.09375,,0.183039948
11.3917,1198,,,,-0.03125,-0.04296875,-1.021484375,0.005150901,18.68481077,22.19885635,0.166015625,650,0,3.685357012,0.350776939,9.518126415,53.26693029,5.070013763,0.091796875,,0.1832354
11.41469,1198,,,,-0.0625,0.015625,-1.01953125,0.005053046,18.7763525,22.19759941,0.166015625,651,0,3.68514834,0.344509645,9.34859639,54.50167446,5.095141572,0.091796875,,0.184133117
11.440565,1198,,,,-0.01171875,-0.009765625,-1.05859375,0.005360693,18.85200523,22.20114136,0.15625,652,0,3.468928337,0.366003508,10.55091003,51.50771734,5.434532915,0.091796875,,0.184875017
11.462485,1198,,,,-0.037109375,-0.029296875,-1.017578125,0.005064304,18.77006887,22.19849968,0.163574219,652,0,3.631102243,0.345999919,9.528784801,54.24876673,5.169248238,0.091796875,,0.184071496
11.492875,1198,,,,-0.037109375,0.00390625,-1.0390625,0.004725829,18.65823682,22.19828606,0.161830351,653,0,3.592356419,0.323204529,8.997006175,57.7288842,5.193871277,0.08984375,,0.182974798
11.51697,1198,,,,-0.03125,-0.013671875,-1.013671875,0.00513514,18.64420245,22.19919968,0.157226563,653,0,3.490303855,0.350889987,10.05327908,53.13403953,5.341713278,0.08984375,,0.182837168
11.54213,1198,,,,-0.01171875,-0.044921875,-1.03125,0.00568917,18.34931461,22.19799995,0.161132813,653,0,3.576826164,0.389101913,10.87841274,47.15811973,5.130054906,0.08984375,,0.179945306
11.56482,1198,,,,-0.048828125,0.01953125,-1.05078125,0.005260047,18.63277011,22.19799995,0.164794922,654,0,3.658117668,0.360325228,9.850017437,51.71097846,5.093540395,0.08984375,,0.182725055
11.591045,1198,,,,0,-0.095703125,-1.015625,0.005260107,19.04688088,22.19942856,0.166015625,654,0,3.685452007,0.360347123,9.777555704,52.8570361,5.168126148,0.091796875,,0.186786094
11.61384,1198,,,,-0.0625,0.025390625,-1.021484375,0.005292544,19.27940297,22.20044518,0.158420146,654,0,3.516997755,0.362682065,10.31226321,53.15786142,5.481778583,0.091796875,,0.189066357
11.645845,1198,,,,0.01171875,-0.064453125,-1.02734375,0.005419993,18.4987931,22.20057106,0.164620534,655,0,3.654669854,0.371791465,10.17305202,49.75583043,5.061686511,0.091796875,,0.181411189
11.672515,1198,,,,-0.0625,0.013671875,-1.025390625,0.004792427,18.44564519,22.19854546,0.163352266,656,0,3.626182701,0.329303302,9.081266133,56.01415202,5.086794217,0.091796875,,0.180889986
11.69659,1198,,,,-0.041015625,-0.017578125,-1.029296875,0.004541776,19.71676595,22.19849968,0.166015625,655,0,3.685297798,0.311759196,8.459538776,63.24357448,5.350114707,0.091796875,,0.193355423
11.72601,1198,,,,0,-0.041015625,-1.015625,0.005405038,19.03470115,22.19799995,0.172119141,655,0,3.820700676,0.370820484,9.705562282,51.33130987,4.981992249,0.091796875,,0.186666652
11.75008,1198,,,,-0.072265625,0.046875,-1.052734375,0.005165324,19.23696769,22.19919968,0.162109375,655,0,3.598698385,0.354564079,9.852564472,54.25526401,5.345534866,0.09375,,0.188650209
11.77228,1198,,,,-0.01171875,-0.068359375,-1.009765625,0.005031161,18.86197046,22.19942856,0.157645091,656,0,3.499630944,0.345631675,9.876232117,54.57245908,5.389702731,0.095703125,,0.184972743
11.79941,1198,,,,-0.046875,0.009765625,-1.04296875,0.004994767,19.10888677,22.20057297,0.159040183,656,0,3.530783184,0.343319878,9.723618245,55.65913309,5.41208162,0.09765625,,0.187394164
11.82584,1198,,,,-0.0625,0.025390625,-1.04296875,0.005493104,19.2893682,22.19866562,0.164930552,657,0,3.66123818,0.377673546,10.31545963,51.07418401,5.268536833,0.095703125,,0.189164083
11.849935,1198,,,,0,-0.087890625,-1.00390625,0.004529578,18.97344266,22.19911003,0.152994797,657,0,3.396348325,0.311537476,9.172718645,60.90260118,5.586424254,0.09765625,,0.186065911
11.87371,1198,,,,-0.07421875,0.01953125,-1.015625,0.00475859,19.11663751,22.19771385,0.160435274,657,0,3.561296309,0.327516518,9.196553432,58.36846834,5.367887378,0.099609375,,0.187470173
11.89783,1198,,,,-0.037109375,-0.0234375,-1.0390625,0.005020728,19.0081272,22.19649887,0.167236328,657,0,3.712060968,0.345389861,9.304530921,55.03383095,5.120639818,0.099609375,,0.186406051
11.922045,1198,,,,-0.03125,-0.021484375,-1.01953125,0.004927724,19.14764045,22.19750023,0.159912109,656,0,3.549649084,0.338404735,9.533470128,56.58207013,5.394234754,0.099609375,,0.187774208
11.94552,1198,,,,0,-0.0546875,-1.00390625,0.004170419,18.23526806,22.19750023,0.162353516,656,0,3.6038422,0.286689825,7.955115926,63.60626184,5.059951866,0.099609375,,0.178826892
11.974785,1198,,,,0.01171875,-0.068359375,-1.00390625,0.004627588,19.15206945,22.1989994,0.162353516,657,0,3.604085597,0.318496424,8.837093769,60.13276138,5.313988509,0.099609375,,0.187817642
11.99749,1198,,,,-0.0625,0.015625,-1.021484375,0.004963297,18.63462475,22.19688988,0.168185771,657,0,3.733201027,0.341672257,9.152259795,54.53947282,4.991594243,0.099609375,,0.182743243
12.02346,1198,,,,-0.0625,-0.013671875,-1.0078125,0.00451911,18.93726333,22.19714355,0.161830351,657,0,3.592171527,0.310726497,8.650101893,60.94511891,5.271814885,0.099609375,,0.185711113
12.045685,1198,,,,-0.037109375,-0.01953125,-1.033203125,0.004017105,19.11774476,22.1989994,0.161132813,656,0,3.576987209,0.276153464,7.720280995,69.22869807,5.34465002,0.1015625,,0.187481032
12.071315,1198,,,,-0.09375,0.064453125,-1.05078125,0.004928919,19.02362867,22.19850159,0.163574219,657,0,3.631102555,0.339029914,9.33683114,56.11194731,5.23907777,0.1015625,,0.186558068
12.09569,1198,,,,-0.0234375,-0.046875,-1.017578125,0.005252226,18.49325686,22.1989994,0.163574219,657,0,3.631183985,0.361422044,9.953283715,51.16803791,5.092899985,0.103515625,,0.181356897
12.123785,1198,,,,-0.048828125,0.033203125,-1.0546875,0.004528034,18.33159864,22.1969986,0.162353516,657,0,3.603760758,0.311663199,8.64827663,58.81861791,5.086796786,0.103515625,,0.179771572
12.14645,1198,,,,-0.048828125,-0.009765625,-1.02734375,0.004613569,19.63925859,22.19866753,0.164930552,657,0,3.661238494,0.317309859,8.666735585,61.89299829,5.364102507,0.103515625,,0.192595335
12.17142,1198,,,,0,-0.080078125,-1.015625,0.005152155,19.83302699,22.19828606,0.157645091,658,0,3.499450835,0.354846942,10.14007509,55.89177935,5.667468392,0.103515625,,0.194495554
12.19626,1198,,,,-0.037109375,0.037109375,-1.044921875,0.005569018,18.8675067,22.19949913,0.161132813,658,0,3.577067731,0.383610355,10.72415689,49.18403905,5.27457351,0.10546875,,0.185027035
12.22331,1198,,,,-0.0234375,-0.0546875,-1.01953125,0.004686226,18.81103705,22.19849968,0.147705078,658,0,3.278831129,0.322771844,9.844113071,58.27967157,5.737116767,0.10546875,,0.184473256
12.24679,1198,,,,-0.01953125,-0.0390625,-1.021484375,0.0049466,19.10777952,22.19822121,0.150824651,658,0,3.348038969,0.340669881,10.17520658,56.08884309,5.707155652,0.107421875,,0.187383306
12.27001,1198,,,,-0.015625,-0.029296875,-1.029296875,0.005463424,19.17421441,22.19650078,0.153808594,658,0,3.414012571,0.376294746,11.02206679,50.95530729,5.616328004,0.107421875,,0.18803481
12.2964,1198,,,,-0.07421875,0.05078125,-1.04296875,0.004450023,19.06127511,22.19885635,0.167410716,658,0,3.716326446,0.306735146,8.2537191,62.14245539,5.12906371,0.107421875,,0.186927254
12.32541,1198,,,,-0.0625,-0.01953125,-1.009765625,0.004009073,18.99705472,22.19866562,0.164930552,659,0,3.66123818,0.276481388,7.551581576,68.71006714,5.188696771,0.107421875,,0.186297467
12.34938,1198,,,,-0.04296875,-0.017578125,-1.046875,0.004822359,19.13213898,22.19959831,0.161132813,658,0,3.577083712,0.332222738,9.287530418,57.58828882,5.348529842,0.109375,,0.187622191
12.3723,1198,,,,-0.048828125,-0.0078125,-1.021484375,0.004759251,18.64937883,22.19942856,0.159040183,658,0,3.530601177,0.327846536,9.285855853,56.8844773,5.282210564,0.109375,,0.182887931
12.39779,1198,,,,-0.046875,0.017578125,-1.048828125,0.004312998,18.33713488,22.19714355,0.157645091,658,0,3.499270725,0.297282931,8.495568199,61.6824344,5.240273282,0.111328125,,0.179825864
12.4267,1198,,,,-0.037109375,-0.041015625,-1.01171875,0.004186415,19.25172177,22.19733429,0.160590276,658,0,3.564676043,0.288601668,8.096154171,66.70689708,5.40069323,0.111328125,,0.188794897
12.45208,1198,,,,-0.05078125,-0.021484375,-1.033203125,0.005168877,19.65179817,22.19866753,0.168185771,658,0,3.733500002,0.356265572,9.542401827,55.16053105,5.263639523,0.111328125,,0.192718307
12.474235,1198,,,,-0.0859375,0.052734375,-1.064453125,0.004939173,19.38680603,22.19799995,0.151367188,657,0,3.360048821,0.339992002,10.11866257,57.02135904,5.769798912,0.11328125,,0.190119621
12.497405,1198,,,,-0.0859375,0.01953125,-1.02734375,0.004572038,18.90183139,22.19599915,0.164620534,659,0,3.653917223,0.315354184,8.630578219,59.93841956,5.173032183,0.115234375,,0.185363645
12.52337,1198,,,,0,-0.0859375,-1.037109375,0.004313334,19.13878247,22.1989994,0.162353516,658,0,3.604085597,0.297388989,8.251440777,64.35605623,5.310301866,0.115234375,,0.187687341
12.54747,1198,,,,-0.05078125,0.001953125,-1.021484375,0.005185827,19.31262041,22.1970005,0.157470703,658,0,3.495377277,0.357292211,10.22184969,54.05273278,5.525189096,0.115234375,,0.189392109
12.573835,1198,,,,-0.07421875,0.03125,-1.0703125,0.005036531,18.93283433,22.1989994,0.162353516,658,0,3.604085597,0.34688174,9.624680962,54.58008346,5.253158901,0.115234375,,0.18566768
12.59596,1198,,,,-0.0625,-0.001953125,-1.0390625,0.004622506,19.18196514,22.20099831,0.163574219,659,0,3.631510953,0.319025249,8.784917718,60.12679308,5.282089298,0.1171875,,0.188110818
12.62197,1198,,,,0,-0.09765625,-0.982421875,0.005210548,19.67358328,22.19942856,0.150669649,659,0,3.344780114,0.359552136,10.74964941,54.71691393,5.881876418,0.1171875,,0.192931945
12.65127,1198,,,,-0.072265625,0.03515625,-1.041015625,0.005145666,19.14764045,22.19822121,0.157335073,658,0,3.492558749,0.354812181,10.15908983,53.96556685,5.482410414,0.119140625,,0.187774208
12.67894,1203,,,,-0.072265625,0.01171875,-1.01171875,0.004607994,19.0118088,22.19919968,0.159179688,658,0,3.533661667,0.317432907,8.983115449,59.89236898,5.38020065,0.12109375,,0.186442155
12.70226,1203,,,,-0.048828125,-0.0234375,-1.041015625,0.0046426,19.48645836,22.19866562,0.160590276,657,0,3.564889841,0.319579886,8.964649679,60.97523414,5.466216131,0.123046875,,0.191096877
12.725495,1203,,,,-0.0234375,-0.037109375,-1.033203125,0.004842326,19.11774476,22.19714355,0.168805808,659,0,3.747006749,0.33416725,8.918245218,57.21010884,5.102137796,0.12109375,,0.187481032
12.749215,1203,,,,-0.0625,0.044921875,-1.064453125,0.005425393,18.67152379,22.19799995,0.177001953,659,0,3.929089347,0.374371619,9.52820326,49.87430359,4.75212502,0.12109375,,0.183105099
12.77733,1203,,,,-0.01171875,-0.0625,-1,0.008284466,19.06127511,22.19943047,0.166015625,660,0,3.685452323,0.572274067,15.52791942,33.30794843,5.172031391,0.12109375,,0.186927254
12.800775,1203,,,,-0.041015625,-0.01953125,-1.0390625,0.008475941,19.39455677,22.19644356,0.171440974,663,0,3.8053799,0.588216757,15.45750419,32.97178553,5.096615128,0.123046875,,0.19019563
12.825975,1203,,,,-0.048828125,0.013671875,-1.046875,0.008460778,19.30376243,22.19750023,0.174560547,666,0,3.874807779,0.590054157,15.22795943,32.71523845,4.981863238,0.123046875,,0.189305242
12.849625,1203,,,,-0.0234375,-0.0390625,-1.0390625,0.008200314,19.8562792,22.19849968,0.167236328,670,0,3.712395576,0.574994767,15.4885102,34.53297374,5.348643159,0.12109375,,0.19472358
12.8729,1203,,,,-0.015625,-0.052734375,-1.0234375,0.007557147,20.58041943,22.19849968,0.180664063,671,0,4.010471134,0.531168813,13.24454897,38.7455342,5.131671253,0.12109375,,0.20182497
12.894725,1203,,,,-0.048828125,0,-1.041015625,0.007666449,20.92809531,22.20057297,0.180664063,671,0,4.010845702,0.538993053,13.43838914,38.82813551,5.217875946,0.12109375,,0.205234506
12.927815,1203,,,,-0.0625,-0.021484375,-0.9921875,0.007724882,20.82844299,22.19543076,0.188337058,674,0,4.180222126,0.545279154,13.04426266,38.19776134,4.982616321,0.12109375,,0.20425725
12.94986,1203,,,,-0.04296875,-0.01171875,-1.0390625,0.008591218,20.29328233,22.19890785,0.173117891,678,0,3.843028109,0.610394176,15.88315668,33.24619259,5.28054486,0.119140625,,0.199009117
12.973055,1203,,,,-0.048828125,-0.015625,-1.01953125,0.00863369,20.99895919,22.19828606,0.171595976,681,0,3.809136556,0.615964353,16.17070808,34.09119228,5.512787184,0.1171875,,0.205929443
12.99712,1203,,,,-0.078125,0.01953125,-1.05078125,0.007703308,20.88269814,22.1989994,0.174560547,683,0,3.875069476,0.550714244,14.21172568,37.91929911,5.388986771,0.1171875,,0.204789312
13.02269,1203,,,,-0.048828125,-0.00390625,-1.033203125,0.006492102,20.80186903,22.20114326,0.174386159,685,0,3.87157209,0.465410309,12.02122286,44.69576334,5.37297732,0.115234375,,0.203996649
13.04612,1203,,,,-0.048828125,0.00390625,-1.04296875,0.005973084,21.65002104,22.19999886,0.17578125,685,0,3.902343549,0.428723131,10.98629901,50.49884062,5.547953625,0.115234375,,0.212314179
13.06955,1203,,,,-0.0234375,-0.01953125,-1.017578125,0.006894987,21.70316894,22.19600105,0.172991067,686,0,3.839709909,0.495627332,12.90793689,43.78928996,5.652293912,0.11328125,,0.212835382
13.09773,1203,,,,-0.03125,-0.001953125,-1.05078125,0.006755886,21.75631685,22.19949913,0.170898438,687,0,3.793859715,0.48629171,12.8178622,44.73923036,5.734612897,0.11328125,,0.213356585
13.124025,1203,,,,-0.08203125,0.009765625,-1.021484375,0.006298913,21.74745887,22.19955635,0.176866323,688,0,3.926353899,0.454036456,11.56381896,47.89804554,5.53884327,0.11328125,,0.213269717
13.15034,1203,,,,-0.0625,-0.005859375,-1.017578125,0.006026776,21.89693735,22.19549942,0.167236328,689,0,3.711893824,0.435013478,11.71944831,50.33622742,5.899128151,0.111328125,,0.214735601
13.173985,1203,,,,-0.037109375,-0.02734375,-1.017578125,0.006015204,21.75853135,22.19955444,0.171440974,689,0,3.805913233,0.434280108,11.4106676,50.10252813,5.717032946,0.111328125,,0.213378301
13.198,1203,,,,-0.048828125,-0.017578125,-1.0078125,0.006274423,21.42414244,22.19828606,0.171595976,690,0,3.809136556,0.453647967,11.90946979,47.22636049,5.624409134,0.109375,,0.210099066
13.220345,1203,,,,-0.078125,-0.01171875,-1.005859375,0.006375755,22.1792856,22.19599915,0.177001953,691,0,3.9287352,0.461611205,11.74961359,48.04754599,5.645400994,0.109375,,0.217504491
13.243645,1203,,,,-0.037109375,-0.03125,-1.02734375,0.006516756,22.38301924,22.19943047,0.170200899,692,0,3.778363028,0.472305844,12.50027699,47.39094278,5.923999118,0.107421875,,0.219502436
13.270695,1203,,,,-0.0625,0.013671875,-1.0390625,0.00674529,22.02980712,22.19849968,0.15625,693,0,3.468515575,0.489629914,14.11641099,44.99277208,6.351364623,0.107421875,,0.216038608
13.292705,1203,,,,-0.07421875,0.0234375,-1.021484375,0.00554632,22.05416657,22.19733429,0.17578125,693,0,3.901875168,0.402447076,10.3141966,54.800166,5.65219686,0.107421875,,0.216277493
13.316585,1203,,,,-0.0234375,-0.01953125,-1.021484375,0.005679342,22.15603339,22.19771385,0.166015625,693,0,3.685167339,0.412304468,11.18821563,53.73706839,6.012219082,0.10546875,,0.217276465
13.342225,1203,,,,-0.01171875,-0.048828125,-1.0078125,0.006981987,21.76296034,22.1970005,0.167236328,694,0,3.71214486,0.507154287,13.66202846,42.91191237,5.862637683,0.103515625,,0.213421735
13.364895,1203,,,,-0.0625,0,-1.025390625,0.005706073,21.57251367,22.19799995,0.170898438,694,0,3.793603508,0.414919587,10.93734721,51.99203493,5.68654938,0.103515625,,0.211554091
13.39565,1203,,,,-0.03125,-0.025390625,-1.021484375,0.005239799,21.64780654,22.19599915,0.162353516,696,0,3.603598494,0.381656074,10.59097106,56.72071803,6.007274833,0.103515625,,0.212292462
13.42349,1203,,,,-0.0625,0.013671875,-1.044921875,0.005921459,22.32765684,22.19955444,0.171440974,695,0,3.805913233,0.430821415,11.31979078,51.82578222,5.866570117,0.1015625,,0.218959516
13.44737,1203,,,,-0.03125,-0.013671875,-1.037109375,0.005699443,21.84821844,22.19822121,0.162760422,695,0,3.612991843,0.41503629,11.48732985,52.64170615,6.047126422,0.1015625,,0.214257831
13.4735,1203,,,,-0.037109375,-0.015625,-1.015625,0.00543902,21.62344708,22.19599915,0.177001953,695,0,3.9287352,0.395874873,10.07639489,54.62192363,5.503920723,0.099609375,,0.212053577
13.502255,1203,,,,-0.048828125,0,-1.02734375,0.005582206,21.82164448,22.19911003,0.179036453,695,0,3.974449928,0.406336579,10.22371866,53.70337207,5.490481672,0.099609375,,0.21399723
13.528985,1203,,,,-0.009765625,-0.015625,-1.060546875,0.006156729,21.61901809,22.19688988,0.174696177,696,0,3.877711808,0.448716393,11.57167977,48.1796931,5.575199799,0.09765625,,0.212010144
13.552995,1203,,,,-0.048828125,-0.037109375,-1.005859375,0.005351006,21.20490732,22.19911003,0.166015625,697,0,3.685399126,0.390385396,10.59275761,54.31788056,5.753761424,0.09765625,,0.207949104
13.578295,1203,,,,-0.0625,0.001953125,-1.017578125,0.005758825,22.18592909,22.19750023,0.172119141,697,0,3.820614663,0.420210298,10.99849984,52.79720469,5.806900472,0.095703125,,0.217569642
13.60301,1203,,,,-0.048828125,0.00390625,-1.046875,0.006293086,21.9810882,22.19911003,0.168185771,697,0,3.733574425,0.459383694,12.30412581,47.8490823,5.887411285,0.095703125,,0.215560839
13.62497,1203,,,,-0.037109375,-0.013671875,-1.029296875,0.005416961,21.5592267,22.19942856,0.171595976,697,0,3.809332605,0.395475115,10.38174284,54.51474918,5.65958107,0.095703125,,0.21142379
13.64896,1203,,,,-0.048828125,0.029296875,-1.048828125,0.004960201,22.34315831,22.19714355,0.157645091,697,0,3.499270725,0.362136093,10.34890185,61.69823654,6.385089943,0.095703125,,0.219111533
