rank,AR,lambda,aoaRoot (deg),aoaTip (deg),eta_pred,LD_pred,DMS,stage
1677,9.193403251039445,0.7069396241581678,15.15904581819784,5.679625356164273,0.33270707316780795,17.777329278955083,0.6120991727460325,coarse
1678,8.14594595823316,0.5812665941084528,15.435675688185732,7.231353895941645,0.41141966284410475,16.94918684108279,0.6120901290860838,coarse
1679,9.897768155936413,0.7498509298481417,15.036123233202307,4.748924686998171,0.2872904926663037,18.254996742350166,0.6120808359682643,coarse
1680,9.722737954178482,0.7055765689498026,11.32209336990869,6.779467075707752,0.29888414794409207,18.132383342749545,0.6119885541335927,coarse
1681,8.542165171892313,0.918555256702696,19.89649449392504,5.702816192351317,0.37428584228827083,17.338600297171897,0.6119119313041229,coarse
1682,9.607204310577252,0.6370238509194697,18.910450581282216,7.835998477511422,0.4019212298834317,18.036951816313262,0.6118674614055585,refine
1683,8.480597146513185,0.8731366169910031,17.961616090394514,6.599451518547085,0.37913504109890184,17.287111000414612,0.6118440466479828,coarse
1684,9.563814479230324,0.546796688289244,19.25769839860664,7.3028977921399365,0.40775181920938053,17.975348583390826,0.6118076020508332,refine
1685,9.833407050133852,0.6730020222555627,19.244700722767554,7.461502660701763,0.3869389758609279,18.194597936142067,0.6117574999930548,refine
1686,9.739028604183115,0.9434587382036459,16.15943442398432,5.5279613546594355,0.2941815874197252,18.17965860875193,0.6116741150698732,coarse
1687,9.016362240742293,0.8420257706087939,14.69023431480573,7.006635225230112,0.3416574100256544,17.679983844043175,0.6116432933611813,coarse
1688,9.445627535793754,0.5863959007525437,18.67485178754863,8.0,0.41374480862060914,17.911771484087627,0.6116412456603056,refine
1689,9.81159758027898,0.6659063126288524,11.466878701814862,6.339203636082031,0.2942394138825106,18.178584256940194,0.611607421122596,coarse
1690,9.858581561608704,0.6231979669124255,18.211717143993074,7.725485627116666,0.38684871129227044,18.195162316285074,0.6116002574161888,refine
1691,9.847544405474363,0.995120386927654,14.59354779653232,6.521683562610125,0.28738965211459955,18.250530373985224,0.611590910629513,coarse
1692,8.789129183946557,0.846426477448129,15.971487429017218,6.812586849984411,0.35719441537288465,17.51598715017045,0.6115655941440532,coarse
1693,9.207110693219802,0.5748822637479764,19.39605806719554,8.0,0.4296342861003836,17.74409472869889,0.6115609593414083,refine
1694,9.168092971319092,0.680799011153765,12.757429641984457,6.85898178838089,0.3347089932722945,17.752477749603084,0.6115566411856741,coarse
1695,9.955015566040977,0.512602822865018,19.32569409055547,6.4717706332989575,0.38506201563354875,18.213837374670906,0.6115364029652789,refine
1696,10.0,0.5576394584314052,18.37301041084111,7.11094967739285,0.38061845148467033,18.260657605655606,0.6115298751208755,refine
1697,9.968793898146929,0.660206025898702,18.638572605068212,7.505687652049278,0.37910763205093334,18.276498037072695,0.6114957516248903,refine
1698,9.49854164737176,0.703014780315266,16.364621277574017,4.431382608312653,0.31262986080915356,17.984306808126348,0.6114922641753481,coarse
1699,8.217678389783913,0.6788389666885112,16.983626710825064,6.665600518310907,0.4023070609112689,17.04058009583549,0.6114498169128668,coarse
1700,9.281448854458846,0.53005462244429,19.794099545321686,7.445714436984084,0.4264467019879338,17.777415336373508,0.6114482815900754,refine
1701,9.315975764030492,0.5919012016966405,19.261335016108223,7.944601374759978,0.42186377694954136,17.825708150938475,0.611443250595548,refine
1702,9.894668711887652,0.5423749089760284,18.683733485922712,7.038174451473906,0.38746304406013826,18.188195142208073,0.6114003885954025,refine
1703,9.306698656309944,0.5,19.183633885509487,7.5952071805363195,0.42601776818806825,17.781568540787866,0.6112988250491396,refine
1704,9.675174723610724,0.997174283473516,16.21925525083504,5.934115390806926,0.2977137897397272,18.13969596369385,0.6112729711203679,coarse
1705,9.587021486362794,0.5102715172640719,12.331935072957922,5.513981481956158,0.3133206699910071,17.97523980910806,0.6112347219635862,coarse
1706,9.555181976725734,0.5913169964997286,11.086946260407537,6.59588238285121,0.3122032392752523,17.98682232839719,0.6112099370987517,coarse
1707,9.988030524045703,0.5,20.0,6.0017402088742315,0.38354184296392624,18.229055990253425,0.6112095958333622,refine
1708,10.0,0.6511492255078497,18.533570607576426,7.46494411642892,0.37744525156904185,18.29328671133005,0.6111978520670112,refine
1709,9.282277735570515,0.5957726484696753,19.30215827744293,8.0,0.42386588302833894,17.80397195842192,0.6111858794901708,refine
1710,8.838233615792884,0.7137124736364469,13.821346921426636,7.107272031321497,0.35599154041365055,17.52558555297553,0.6111281926420721,coarse
1711,8.727583620268295,0.882493589400624,16.833299989375465,6.6803702485849055,0.3607857925073693,17.474901734811812,0.6110928567626133,coarse
1712,9.08324112732957,0.7488334136709841,14.958364210333366,6.185335674966359,0.3384066572033385,17.710311320271362,0.6110892212679062,coarse
1713,9.805967108293643,0.5607371942094111,20.0,6.553548545035858,0.3920645894770917,18.138910229636,0.6110820890806807,refine
1714,10.0,0.5881191355332029,17.911462282077775,7.49149070429183,0.379408082308779,18.272165946849455,0.6110223282032674,refine
1715,9.084147181591316,0.5,20.0,7.579695657074575,0.44067013502449354,17.62617171270156,0.6109099562824879,refine
1716,8.048167733853818,0.8485957856870515,19.25567677438882,6.780075508924743,0.41146657301401923,16.94014539728248,0.610866749854208,coarse
1717,9.296807698312527,0.660673267722932,20.0,7.908247662497702,0.42077667128985263,17.835682357693933,0.6108402665740831,refine
1718,9.713995299699473,0.6718023467234271,19.495079768513182,7.5034023287712674,0.3940469397913363,18.117413610625775,0.6108374518490198,refine
1719,8.723866400500636,0.6907793869536324,12.67305157725052,7.836731783216337,0.36441050784594586,17.434972969262596,0.6108358550094661,coarse
1720,9.725847717235556,0.5482618096528225,11.784694098340635,5.71925556094744,0.3028296172206447,18.08224520246894,0.6107533352881774,coarse
1721,8.858560644716107,0.66776858853643,12.833891121373856,7.339588073445877,0.3554717777203569,17.527534195021335,0.6106244949032811,coarse
1722,9.75974259447763,0.5938011822234759,18.718928208469283,7.460392612162312,0.39359605123429797,18.12159331490908,0.6106047452224539,refine
1723,9.92892278989434,0.6957572075400656,10.228115723138263,6.9286383040488175,0.2856476745290544,18.26149823838627,0.6105377997595486,coarse
1724,8.610512196565221,0.5736816332623729,17.201797790003354,5.0845158327716025,0.3759866984431514,17.310377700124018,0.6104336323865183,coarse
1725,9.463595242346798,0.5095459235017361,18.74173113989763,7.574033935098355,0.4152659678498,17.892566729206308,0.6103527944529263,refine
1726,10.0,0.5367268661647357,19.149958825713675,6.585992645610541,0.38113643821112875,18.2522689901541,0.6103399243635287,refine
1727,9.569934698350128,0.5304824007381973,18.768090750557413,7.461702149243514,0.40763695118168497,17.97264393985368,0.6102168662368042,refine
1728,9.052748329580975,0.6525764654292967,10.888712859334209,7.893396437024682,0.3423451118518954,17.66270973500533,0.6102064721421003,coarse
1729,9.50728802255633,0.606710848574235,19.129229714762573,7.722821862921238,0.40876735094117156,17.960471104044217,0.6101119917937923,refine
1730,9.329039205580804,0.6228923382494618,13.32139465051313,5.912370089995046,0.3248723708750444,17.84560935345092,0.6100749909482687,coarse
1731,9.719965215584988,0.5356105510341798,18.960979265376913,7.124875648707494,0.39805536792441554,18.073245424909985,0.6100580747033277,refine
1732,9.482933493271455,0.7888224732875218,15.399160203340431,5.38548241160919,0.3108194632084461,17.99325634803796,0.6100472735626139,coarse
1733,9.346562985626177,0.7562401811335138,17.47447497091163,4.337089241371887,0.32014354201521344,17.89464778494716,0.6099733446278629,coarse
1734,9.217443662451883,0.8134610078523445,12.493368514539949,7.562532875273926,0.3275206036867258,17.816917206595605,0.6099559194647834,coarse
1735,9.697961092791639,0.6776322972989316,19.793523715603463,7.388258318066477,0.39466929625002906,18.108682625846427,0.609955344188641,refine
1736,9.182723196112667,0.5,19.140405862663673,7.83494541519709,0.4338564827657723,17.69559452100486,0.6099369910906608,refine
1737,9.24207886263919,0.8484350247623993,16.35455259232365,5.651732642105362,0.3253860472756366,17.839240523276274,0.6099369081105119,coarse
1738,9.99815741837237,0.6035638198715572,19.0242980014354,6.957119701334319,0.37873903573507767,18.27652214773919,0.6099271146823795,refine
1739,9.915157538196516,0.559796250289985,18.537438145323563,7.143027179052789,0.38522676907262676,18.208123600762086,0.6099205392828475,refine
1740,8.789094647319716,0.5048315268801241,17.148374547182023,4.40310107846337,0.36571067996565554,17.414763229088432,0.6099010601359043,coarse
1741,8.408477567333708,0.9786095746046698,18.677411034131588,6.969612007617833,0.38245242808092655,17.238435306838,0.6098724531160303,coarse
1742,9.263054446381656,0.6135438906463857,15.525245528525812,4.803155878146962,0.3293435196491925,17.797054266108756,0.6098578342177017,coarse
1743,9.183890063051596,0.5363237912683225,19.115884375736528,8.0,0.43224838919151415,17.71234871925674,0.6098575564025418,refine
1744,10.0,0.6533450012158599,18.35504416129112,7.553015031122339,0.3770532352820197,18.29395786530424,0.609791804097281,refine
1745,8.076904417153184,0.8550956974005521,19.677741304742828,6.474790439701788,0.4083633174238823,16.964581869506453,0.609691639158745,coarse
1746,9.347586318643753,0.5817082887701315,16.718519170522065,3.851154432995997,0.32479556779861213,17.843536348046154,0.6096626632214703,coarse
1747,9.236196162585133,0.6343864335432766,20.0,7.876752483136829,0.42525635159372166,17.78554617689517,0.6096542544796499,refine
1748,8.058332207542124,0.5992196683161312,17.246313642116547,6.47627926514671,0.41593001402051727,16.884530709554966,0.6096276188593637,coarse
1749,9.61533975007833,0.5920357403435855,18.43002875851352,7.83419451119762,0.40234399531688353,18.026837334895667,0.6095685640451769,refine
1750,9.568413630257114,0.6104589754267573,18.941192078723635,7.726616344363431,0.4046383466492949,18.00242426358432,0.6094751103628767,refine
1751,9.346452164130772,0.8031971402545108,19.019544637283687,3.750852092735424,0.31890613921889865,17.903791232697426,0.6094188427621126,coarse
1752,8.61375683603798,0.9270443733161056,18.783468283705155,6.097532774957198,0.36740581636196434,17.393521604456623,0.6094132649389151,coarse
1753,8.840980805343946,0.5285294584659805,19.607673188788862,3.058123251301914,0.3607414462977681,17.463513403702354,0.6093961900722314,coarse
1754,9.346092315035566,0.6432260854936075,19.547890526061252,7.953809016212034,0.4177494167426297,17.86396129181119,0.609365840859053,refine
1755,10.0,0.8112123015800936,19.439953511771492,7.8123008601729245,0.3734297078821867,18.330958587765377,0.6093074470295053,refine
1756,9.83838504823798,0.8709446334191011,17.78063647164877,3.9635049369403985,0.2871141109771288,18.23743378369963,0.6093016566459527,coarse
1757,10.0,0.769999127354728,19.7967548152432,7.388047010476054,0.3741256773404829,18.323427038533417,0.6092278758227067,refine
1758,9.198949739524322,0.5773860274696194,20.0,7.673133344463766,0.4295361969768393,17.739371770882027,0.6092220776065496,refine
1759,8.260944425924755,0.651025629707926,18.128172831963667,5.723880799819976,0.3983271341875522,17.066524112112283,0.6091704950090552,coarse
1760,8.552894211705347,0.5611975677380896,15.032288499555094,6.272392545969255,0.3797827838038237,17.261556862024417,0.6091620239024051,coarse
1761,9.588959740934095,0.6353811759631154,18.867802691997966,7.845718941776661,0.40246630299808744,18.024392822211713,0.6090991665961544,refine
1762,10.0,0.6531428041325373,18.966211258025698,7.215397831163336,0.376889460732641,18.29389624348325,0.6090654400116265,refine
1763,9.750821730143919,0.8010974603660908,11.268806659301895,7.168377214391201,0.2931550369176228,18.17129773485912,0.608931869618899,coarse
1764,9.579652958896258,0.6451350095426865,18.694263674184107,8.0,0.4027104762630551,18.021373958110118,0.6089182850000037,refine
1765,9.85873504908912,0.584653360454946,19.208944057229136,6.973127081514506,0.3874865757089917,18.18173621922605,0.608877035564352,refine
1766,9.500399588245891,0.7220090091451826,18.055296177320933,3.5213020247282967,0.31023904814373343,17.99040534202289,0.6087653289090166,coarse
1767,8.48032362661305,0.5598754136036095,17.544032149689215,5.0739939312637805,0.38486750463029534,17.205276298874153,0.6087630305291174,coarse
1768,9.63041956556193,0.9583199301197277,13.389268448437159,7.177339221131901,0.29888821542947275,18.10973291247432,0.6087529521430388,coarse
1769,9.882792097579614,0.9395567256183193,13.118220308842075,6.782120206101912,0.28337037170179447,18.271299397559115,0.6085116911643436,coarse
1770,9.145663860096922,0.5859518992857559,20.0,7.805449893279484,0.4325954115992371,17.705349222020207,0.6084998575949119,refine
1771,9.720514841853008,0.6568030131393641,19.254947666730725,7.514621943484987,0.39351353412201595,18.117178985950023,0.6084579364961669,refine
1772,9.989161545845937,0.5,17.431342622080177,7.338319881428302,0.3828250760623586,18.229765520252997,0.6084284661959438,refine
1773,9.552115032910205,0.898706134798485,15.474717946004588,5.806793593282148,0.3038871970955078,18.054450417774106,0.6083677079564628,coarse
1774,9.97954516981833,0.5141494300836887,20.0,6.03771073110179,0.3827882940890066,18.229933717346228,0.6083392903695064,refine
1775,8.7590078637619,0.9043441897572494,15.576249953811907,7.3159083663988955,0.3565394861625994,17.500291924046035,0.6083331934560964,coarse
1776,9.12884478107118,0.5614723282010606,14.988365938233589,5.048059378100414,0.3390268025157789,17.684053577476963,0.6082649464095244,coarse
1777,7.869526406221166,0.5920700933467046,18.208413768144634,6.376957303395791,0.4302386901937408,16.72443563229001,0.608258869485435,coarse
1778,9.219057429987208,0.9994457743772116,14.712823502935494,7.454342986186205,0.32480709099611527,17.833558691195908,0.6082520124846436,coarse
1779,8.320960866971772,0.6742528392978853,13.770720308493868,7.990506554827835,0.392497898303922,17.12136287925349,0.6082421504824873,coarse
1780,9.799405519663454,0.6869264524017451,10.746043081576858,6.726122597774344,0.2921739821777044,18.17677927476669,0.6082392496501412,coarse
1781,7.759413202366578,0.5408047157511935,17.889121862440657,6.622109095541658,0.4411349554212437,16.609544607799894,0.6082217789209627,coarse
1782,9.924694098723434,0.5856895248883995,17.604951930024804,7.72294023086061,0.3833116769736589,18.22395611952514,0.6081519923413582,refine
1783,9.606567414265754,0.7645053000367839,16.57018529328633,4.338275259900879,0.3022215740898645,18.07039436589923,0.6081417376711045,coarse
1784,9.936741059791999,0.8115027860388448,17.8143728748742,3.394140376536164,0.28113257879963577,18.29140493958308,0.6080198329328597,coarse
1785,8.984416928286006,0.5102691570144144,16.737899122966347,4.166271253539197,0.350665008681699,17.559616674764808,0.6079787636712065,coarse
1786,8.018123960771947,0.602094319821002,19.128596014892565,5.524539082197018,0.41787339155291686,16.852465510267482,0.607964522573864,coarse
1787,9.710673609816887,0.9481900247740607,13.066941979301522,7.121146932619778,0.2934296603501164,18.161559678163496,0.6079516505307623,coarse
1788,9.671439986502936,0.6170517114124474,13.898330959487234,4.891249611270746,0.30187633769026356,18.072432984274432,0.6079136949953341,coarse
1789,10.0,0.6844550180416693,19.119564933429672,7.276406421815717,0.37575150859952927,18.30300222361578,0.607891975269388,refine
1790,9.559148616747592,0.5699224568901575,19.051019615633034,7.473790042507346,0.40625157797830613,17.981416954424763,0.6078485984418804,refine
1791,9.78756916453503,0.762004447309391,13.703692727693461,5.542474335736431,0.29082739731514484,18.187416390834322,0.6077341300513203,coarse
1792,9.726689959035866,0.5790063287920294,17.613437487398347,8.0,0.39547126521411563,18.094762098555478,0.607733987520831,refine
1793,9.55104670285555,0.9434655846490936,19.52706758814825,3.895223536671408,0.3032347220925512,18.056859641474567,0.6077301086725015,coarse
1794,9.882840644784853,0.7386102054771797,16.600434854059998,3.71140875435775,0.2855222356118067,18.243025532412087,0.6077051201461511,coarse
1795,7.5836507161628095,0.7156521655599871,19.997136751048174,6.8029570645998065,0.44951330520626304,16.51761038606237,0.6076791321876708,coarse
1796,8.947865025243946,0.5441406807651398,20.0,8.0,0.4473350446022307,17.54794397117952,0.607668707808626,refine
1797,9.5093090173319,0.5755216677547546,19.125443347358587,7.543476232352014,0.4091432674396824,17.95038911392138,0.6076256746990414,refine
1798,9.794995029922399,0.6788290445030454,19.00267436614937,7.628249936719138,0.3881480718551604,18.171683377650414,0.607625492881899,refine
1799,9.565939608974976,0.6362481392908064,19.778995185625142,7.3823378040113825,0.40353561075924405,18.00945734659411,0.6076102777047745,refine
1800,9.305933528687278,0.5489410591323416,20.0,7.31952465446921,0.4231509861708249,17.802146957347826,0.6073830321877476,refine
1801,9.75813670032627,0.5923944663235112,18.29616073565846,7.639726403980337,0.3929764861772839,18.120047625409764,0.6073236136854383,refine
1802,9.846575096191367,0.7911413019217161,20.0,7.610692977460824,0.3824653219190002,18.230835476807854,0.6073225987062927,refine
1803,10.0,0.638773330590959,17.685204099722835,7.8056402947570405,0.37688229599957207,18.289422833332857,0.6072173078400981,refine
1804,9.618025401677789,0.9335484077402556,17.940170984426924,4.547249962965628,0.29873718412506195,18.100435495522042,0.6071949050521499,coarse
1805,9.51680009723098,0.8646752224760699,12.0097023926897,7.472312407759616,0.3056602769461492,18.027471241687312,0.6071761117611565,coarse
1806,8.840003764890183,0.9791764065752091,14.999986949421999,7.882908035846468,0.34973547603537025,17.563748801308435,0.6071705907351304,coarse
1807,10.0,0.5699546560718044,19.88903777288938,6.297627383203465,0.37913277266378265,18.26540975729557,0.6070984800654897,refine
1808,9.966639166386814,0.5210850425600411,19.36484794634596,6.411322268375411,0.38298561059893577,18.224797743961478,0.6070976188540873,refine
1809,8.933433687933166,0.5194605675156502,20.0,7.914926846339936,0.44918884843618045,17.526922051923403,0.607066458917653,refine
1810,9.524343456223828,0.6630540767435594,19.507132219436198,7.725107326963187,0.40522895851795127,17.990220641478857,0.6070462052782057,refine
1811,10.0,0.5259172053301582,19.950526770379522,6.066752222860617,0.38079142081827905,18.24777498124993,0.6070366437092444,refine
1812,9.99531444381922,0.6684634238510543,13.195985580025347,4.967339007882815,0.2800848940867178,18.29553464378757,0.6070334161974537,coarse
1813,9.536092148249303,0.5625210060217559,18.05869054044572,8.0,0.40777608106083973,17.96321654889525,0.6069825121913656,refine
1814,9.54818335748314,0.5,18.42494106494671,7.510048103742459,0.40951346074708506,17.94489161654527,0.6069774305581999,refine
1815,9.997965892932083,0.7022327797025957,18.86793057971377,7.4935291135268605,0.3751922722779508,18.30651231001109,0.6069232417768364,refine
1816,8.767828393798835,0.991322376168329,16.09911011555931,7.51710678796622,0.3545858849045474,17.510907510283666,0.6069110307978081,coarse
1817,9.609260566917058,0.6616536067422623,19.09319668840941,7.791128915350735,0.399897263087401,18.045991947195017,0.606873080750967,refine
1818,9.56993734883864,0.5904763080406467,12.362028893708892,5.722012467575041,0.3084153754256683,17.996295077890203,0.6068624317474584,coarse
1819,9.878040402727839,0.6328539666330434,18.254313690359965,7.656323726742773,0.3842601787981774,18.210709873929073,0.6068320766125864,refine
1820,9.370943029350299,0.5344860743559973,18.37053533873979,8.0,0.41935229745579405,17.840622866988383,0.6067479223135617,refine
1821,9.803335985904406,0.6382903954784146,18.201645270655078,7.829040029292414,0.3885928526928637,18.164794313988573,0.6067312898301325,refine
1822,9.756867306692019,0.5566870669068288,17.672002866889105,7.8039926315242445,0.3941969321085378,18.10569719062302,0.6067196303054321,refine
1823,9.811689873942264,0.8175566009874856,14.146311802434234,5.5367525181508634,0.2876304044276216,18.21312008816452,0.6065992477101957,coarse
1824,8.06343775194448,0.8759934440841807,18.86703430074239,6.952148280065362,0.407108138612557,16.95615325052853,0.6065954610110278,coarse
1825,9.55202926870131,0.6257701330279923,18.630901346389685,7.954652388474803,0.40446484992324827,17.996788031516285,0.6064422683911683,refine
1826,9.880546044952961,0.8596695327416646,14.697228641447639,5.372953075449985,0.2827967814534268,18.262873351379834,0.6064421234511099,coarse
1827,9.517867422359505,0.7819135540674395,16.080763561099246,4.784471679927107,0.30630104312281864,18.015234887199103,0.6063896239934173,coarse
1828,8.88547551005536,0.6292042042836565,11.16327946349278,7.829903712593843,0.35195221883973526,17.53481369601212,0.6063670688305022,coarse
1829,9.095757754550625,0.6163657395504687,17.507347465532593,3.947417179208478,0.3380338532931833,17.681196427387377,0.6063609852802955,coarse
1830,10.0,0.5,19.634358468641256,6.114692670888936,0.38168263021436666,18.236559523061235,0.606296451215838,refine
1831,9.770018476933926,0.7022238711959463,16.48281992311136,3.7089959400472527,0.2922626730322473,18.1620278198618,0.6062615620711743,coarse
1832,9.76849716092012,0.5275045787505884,20.0,6.403484299845578,0.39450618488351047,18.101277219657355,0.606248197661533,refine
1833,9.68760670852588,0.6690842930457421,18.74557096720361,7.872705234927866,0.39464598406129764,18.099472698274226,0.6061137184613975,refine
1834,8.179566615458748,0.719208788433194,18.023402408025994,6.211484516712219,0.40059844590536997,17.021192907237193,0.6061025281006636,coarse
1835,10.0,0.6750606019446109,18.85879165402908,7.343629339214742,0.37556844301913966,18.3003624097796,0.6060355373667051,refine
1836,9.784108251269322,0.8617047515812298,15.447129182210839,5.121051154211093,0.2883149476308945,18.20166962432534,0.6059911499159427,coarse
1837,9.05925179342336,0.7707552801625026,15.742053720861225,5.741721428129486,0.33616204244900877,17.69806878489927,0.6059574395508444,coarse
1838,9.915234617788165,0.7563818153651889,15.721227813923402,4.15876751809006,0.2819757933715021,18.267440833127644,0.6058596899483268,coarse
1839,9.484398945803607,0.5343370601860589,18.98168922443127,7.456668695326113,0.4118749824703049,17.917235459808975,0.6058540231079882,refine
1840,9.534665126289932,0.9494727301663248,16.43290900573351,5.5478891695897605,0.30299309602619234,18.04629309085781,0.6058540182388783,coarse
1841,8.002427432426623,0.5026614910202101,19.425617005006366,4.892215202223209,0.4216517974499792,16.79767348850808,0.605811699860314,coarse
1842,8.26843746195517,0.6396827964742484,16.636185651121597,6.323279230424398,0.3958729041163889,17.068763892253,0.6057958102744974,coarse
1843,8.52364803109062,0.7323432088472406,13.415952947556605,7.9130443814135685,0.37438566775241916,17.29479004188499,0.6057921174499765,coarse
1844,8.561756848414564,0.5084130685062243,18.59854009702266,3.989105663665439,0.37903767340768457,17.24558523494594,0.6057542823371784,coarse
1845,10.0,0.8286602535254076,19.80074426598706,7.673099506591547,0.372334936607654,18.333697524926862,0.605732101553369,refine
1846,9.279540487278803,0.6173126614540729,13.650279582384691,5.635337348512286,0.3253163025793621,17.80972816762045,0.6056080921480403,coarse
1847,9.37142107026847,0.6316539661355962,19.4428713453192,7.857757172921535,0.4155855585615863,17.877445260269905,0.6055778422156228,refine
1848,9.644140093713007,0.6617569465998406,18.989883704471488,7.770584880144771,0.3974140911090484,18.068917625784085,0.6055536557571471,refine
1849,10.0,0.6999239365070533,19.1876647781921,7.289236416050537,0.3748075913222503,18.307177218804675,0.6055460684657108,refine
1850,9.859382424246077,0.6489143334769848,18.81519344391736,7.446586880376567,0.3845791002052562,18.203944116611904,0.605449004980499,refine
1851,8.713242433606833,0.6465771040033474,13.395724840223508,7.050708227656589,0.36284031746348533,17.413684737681283,0.6054249099445553,coarse
1852,9.692894141078465,0.5465385806762815,13.328920843554545,4.741366688389785,0.30138971324422636,18.060115767946467,0.6054181647142165,coarse
1853,9.988833544554373,0.7942268432446534,19.265404278706644,7.7747362492162555,0.373453588689081,18.32106811069714,0.6053914222269622,refine
1854,7.8475089210055495,0.7081567443659001,18.29473665192289,6.846962824929374,0.42647179180336114,16.743835590142417,0.6053637116365573,coarse
1855,10.0,0.7393800186037301,18.24548857997613,8.0,0.3738410929427326,18.316861965565906,0.6053419571754451,refine
1856,9.73110781641193,0.5662797202059522,18.490457933258906,7.432631871151899,0.39508183447403133,18.092777601959124,0.605260077611001,refine
1857,10.0,0.5095383915126125,20.0,5.9460659010599235,0.38104138470274845,18.240759678359286,0.6052568916406298,refine
1858,9.634471090060048,0.8247836395411088,12.902318079503425,6.484927911289407,0.2974984629335018,18.099630453548556,0.6052145917421174,coarse
1859,9.270782139545926,0.6674188257958683,19.844255069306783,8.0,0.4209664155080253,17.81981584247101,0.6052065789520855,refine
1860,9.208239147942898,0.6518292085549344,16.07261700699457,4.624941927726358,0.32863679555590414,17.771754300592917,0.6051728190368899,coarse
1861,9.559959672546348,0.6187489410292415,18.948120988622208,7.719868273263724,0.40387857686489986,17.999678079607428,0.6051058477350499,refine
1862,9.838686581028806,0.552186630472288,18.77467979204274,7.039228587477359,0.38898934938343294,18.156492341134758,0.6050562857884597,refine
1863,9.598634214766225,0.5,17.754208958561975,7.756518266843994,0.4058891927079115,17.97834131767111,0.605047197915725,refine
1864,8.545633368431108,0.5317666741476682,16.25935804509707,5.3476693533316775,0.3787046772318061,17.24365253527304,0.604976294850013,coarse
1865,8.32424455880158,0.6097520754741715,14.836042517541209,6.975851019493728,0.39206642446807005,17.102592536954777,0.6049060879570265,coarse
1866,8.331913048262244,0.7363433332177985,18.10071368126203,5.840473355388632,0.3878154845698978,17.146864679053277,0.6048418304009102,coarse
1867,10.0,0.5202393151961332,20.0,5.9861526049476685,0.38049536751032675,18.245371195223672,0.6047922537796241,refine
1868,9.863643368611557,0.6675489090213685,19.258198554584492,7.287326173745329,0.38363474765775096,18.21227471241305,0.6047895657952781,refine
1869,9.609479681052568,0.7427507201714614,13.79395466039992,5.574444320744975,0.3002395525264846,18.067565397839296,0.6047526009960916,coarse
1870,9.944118972306494,0.6746347094353875,11.806223192244898,5.735065603405955,0.2814265223304697,18.26522047450415,0.6047148958395692,coarse
1871,7.219822054996779,0.5275613069610773,19.225374877418275,7.330999027421276,0.48539465294895534,16.11909676782016,0.6046691149809391,coarse
1872,7.93984100097446,0.5167825885232135,18.094068807001268,5.785987374885847,0.42522516103253755,16.75203067830797,0.6046595864730153,coarse
1873,10.0,0.5603283166871343,18.784045441707,6.8130598247029415,0.3789125586589249,18.261707031357915,0.60465112377939,refine
1874,8.896766806996707,0.7544808591604062,19.454198956064218,3.946086327479097,0.34669873244036475,17.578059091463174,0.6046463669558659,coarse
1875,9.951443971707452,0.6311860540284615,18.421257429866014,7.41546094821711,0.37940064700126025,18.256550274557767,0.6046461747771091,refine
1876,9.53262024813921,0.5244724898138764,18.702864105171685,7.462153680446639,0.4089275043851632,17.945288282176005,0.6046293581684481,refine
1877,9.250031076200663,0.9126551897470503,14.887586694778197,6.611340181135519,0.32067575857654707,17.85156611983146,0.604608841473731,coarse
1878,9.60921281967211,0.9463113549047344,17.960963160895762,4.534741576170987,0.29749149297869215,18.095329150525,0.6045884954876167,coarse
1879,9.65327318732912,0.9439782913479009,17.472865294551266,4.705973411665763,0.29474840757592147,18.124051596389545,0.6045690873886381,coarse
1880,9.848799954138808,0.8092012189541316,12.105134792958365,6.444724731738743,0.2841354000551982,18.235414610668492,0.6045277401060202,coarse
1881,9.776574588305099,0.95416857492715,14.727385121770881,6.033137040363818,0.28705706548578924,18.204294775808478,0.6044729154632406,coarse
1882,8.038938639505776,0.6340393912048524,16.64180812260821,6.821196796016999,0.4128309136564811,16.881037201409725,0.6044614298482005,coarse
1883,9.370927875225888,0.8715757217025262,15.180656953996932,5.974737653380347,0.313083674634998,17.93031252875456,0.6044479012292034,coarse
1884,9.464578425324081,0.8749610807503793,14.074506611171284,6.418246191726725,0.30703304868160136,17.99380989883599,0.6044254359963859,coarse
1885,9.518600083826346,0.5544113502439436,18.0949203358099,7.9407460264957175,0.40858182755762656,17.948343935304806,0.6043905196942456,refine
1886,7.922430523769226,0.6743132116797594,18.67117779215548,6.235687406438972,0.42074903337847075,16.797225540100538,0.6043883317051961,coarse
1887,9.513258923575432,0.8644860030002877,19.95516376306361,3.1177912796364926,0.3039753492542139,18.0250934452559,0.6042988697505401,coarse
1888,9.477447307514094,0.6788978186297394,11.432438844471683,6.712741026383691,0.3097584478329486,17.963561452792177,0.6041998136517983,coarse
1889,9.628337551912121,0.5769885876705909,18.22629276221041,7.781075259996862,0.4008085513524009,18.02979780598166,0.604196139262726,refine
1890,9.715474120381302,0.6500510855014036,19.069011540461574,7.533025154191947,0.39302448948066077,18.11183535213521,0.6041927064395144,refine
1891,9.396579272107482,0.6392159362817169,19.57057326393262,7.762219955575447,0.413402807579701,17.896993041226924,0.6041725365176116,refine
1892,10.0,0.7125288470560622,17.94873394376902,8.0,0.37417279429394834,18.31042154788919,0.6041457913722857,refine
1893,10.0,0.547719092154608,19.04542894095189,6.609649462942133,0.37926561448617224,18.256728413999546,0.6041403019951901,refine
