ground_truth,prediction,model_uncertainty_std,measurement_variance
0.4876045778837303,0.5209470764472022,0.06892516465905146,3.427995635346544e-05
0.4449057413917081,0.5044834407606638,0.06847451703711452,3.7014843111858196e-05
0.392571376710586,0.4276813802940414,0.07043853145126776,4.080918728284322e-05
0.3763404236455511,0.39600277367564163,0.07207883063421136,4.093625759157339e-05
0.40494973186116723,0.4313639398857783,0.07016955664339661,0.00025271977628012123
0.2317897453981559,0.26414886318889685,0.05342586352645942,1.9711841246188163e-05
0.2283949398116065,0.27681159100092056,0.054192097937804405,7.256888779016952e-06
0.261320516305377,0.28682498460793027,0.05476904184837526,3.763919791408533e-06
0.31744465556126844,0.33229529677626735,0.055347614897927847,7.3241840257924545e-06
1.0499329388159115,0.912211073287625,0.055651960497855084,0.0006858849152515692
0.41108595993479136,0.43901870119688846,0.05608395364238212,1.9313038012477924e-05
0.37974036027931374,0.36744918470591514,0.0565050747977239,9.411514692810141e-06
0.40546125164151947,0.35890838123511637,0.055994617746704514,1.0027093595390243e-05
0.3888089569619274,0.33530886640782187,0.05641729183556896,9.344264950546595e-06
0.4455766645862249,0.4004054516914328,0.05722119032269324,1.7696381919204512e-05
0.489311681385188,0.4245780257623162,0.05780703274989512,2.229748094057746e-05
0.5407368612640796,0.470004181233429,0.05669786755958041,4.1137647005792885e-05
0.4408268510313288,0.35049957582660257,0.05666436084440301,2.55510866056497e-05
0.4872972296800058,0.348906945888187,0.05555801128356581,4.1651336134349174e-05
0.48975372804662765,0.41604850377351266,0.05694787097176341,6.291874248636206e-05
0.7552490966132637,0.5019796701218293,0.056832998840468496,0.0001158440469318328
0.41746971240554004,0.3718533761887832,0.056784807990191956,3.9903578271100364e-05
0.5420761791508233,0.45722326361961485,0.05745472230408983,0.0001907579097410982
0.24172276654576214,0.29755901212342617,0.06042452523538242,1.9494857977495517e-05
0.2733755202828002,0.30557748445355,0.0634741016858638,1.8468964346205846e-05
0.27411241158918787,0.2933805102886985,0.0671851049931102,1.4269474687911095e-05
0.32789003898511826,0.31962657016802376,0.07125697028585012,2.87217343349094e-05
0.36262839775459216,0.42440280352889737,0.07175517050569594,3.5873897992910805e-05
0.37038675908951607,0.3712779593154749,0.07881801385415409,3.2821068596530416e-05
0.3814435764960355,0.34961629121993276,0.08456244540697383,3.206277418123191e-05
0.3914372408317145,0.2857078257420217,0.07345341117288773,4.182786913255847e-05
0.40994780087888,0.3098534893826711,0.06326697314815663,5.0210483201312054e-05
0.5094074237741489,0.45916531660516524,0.06432622513485213,0.00012426528795493396
0.4809530822046625,0.3721630630206919,0.06478677398282619,0.00010019060147904465
0.43228568174770404,0.3424620759519015,0.06462865013837829,7.152610189786579e-05
0.4260693655740115,0.3471782216467194,0.06050104776674508,9.581530073300209e-05
0.457942224962705,0.37372510283456634,0.06515777764725254,0.00016318979558026535
0.5034429695899264,0.48125007651706886,0.06972923564367957,0.00020858999632427804
0.5444576574674101,0.4836437352764045,0.06688683386155457,0.0003621079195410125
0.5131622640358361,0.46858477624106987,0.07762823572681976,0.0003790074889679287
0.3115235770496272,0.2722598128999534,0.05543261811699029,3.0598306159181436e-05
0.3211710356425345,0.28118482757443486,0.056227230052698245,1.2655795646652568e-05
0.3131434115390659,0.27843669518358083,0.05725487893030375,4.882537312861063e-06
0.3254108853582098,0.30903814331437696,0.05908441039740522,5.500696078821409e-06
0.51484896580783,0.8155376260521274,0.060549660600971375,4.279732676157134e-05
0.37842581394930613,0.3241203014599432,0.06163214491468096,7.637140416313102e-06
0.3912325048217214,0.38995492922071684,0.062259811887949906,7.852437247089974e-06
0.37918020138458175,0.37701749220345027,0.06263890109612683,7.297890248745587e-06
0.39655429324247654,0.33676292669573193,0.059194745030806455,9.299551373960754e-06
0.48670056755723223,0.44253538918771396,0.05919766220938205,2.107151861269351e-05
0.49382658905895405,0.38561655921074367,0.059922997048915766,2.3069033234627658e-05
0.46790786197962864,0.4004558133938949,0.06298681748610943,2.1915061408281413e-05
0.42991485428706455,0.4294124722193286,0.06318134755291407,1.4605489102378866e-05
0.4335274709292734,0.43736620265595744,0.06266165985539991,1.4665776851091916e-05
0.45915561453799913,0.43010133502136094,0.06074867731257992,3.3499264582115574e-05
0.551940160791988,0.48445827726710666,0.06281875919279929,6.392398196987879e-05
0.4761227101112644,0.45897519826365935,0.06376571153760247,6.0105738128200436e-05
0.47398884890663867,0.47599178828496413,0.06874631772626894,0.00011618718020396756
0.33506920382732125,0.2648030163432864,0.06391680182702032,1.3530728240140189e-05
0.3545359950532188,0.2991615129052878,0.06698616068936174,4.903257151811359e-06
0.32237057150702336,0.30910068074874697,0.06892375965099637,3.2335189146273836e-06
0.4153505933708556,0.39086861787987315,0.07500479565399903,2.7874143685344674e-06
0.4041609763239092,0.3484537795523339,0.069167107766796,2.532091033343645e-06
0.4172056114961726,0.3363150171648168,0.06688671735511598,4.631370426145786e-06
0.39292737332759303,0.31031615254905753,0.06863091496206603,3.219059635943643e-06
0.5187866652884446,0.4949991542227692,0.0745879096198903,7.723658225659462e-06
0.48120663568763894,0.4143359692980034,0.0654481173253269,4.731809179610406e-06
0.45346594247225747,0.3704458292318913,0.06624294920400363,4.527599012048033e-06
0.4439486071932451,0.38636974781519484,0.06569095153688534,3.776987658099281e-06
0.47351580704181695,0.3862771789997015,0.0692521660589063,5.082273962249873e-06
0.5028568438036405,0.4592575797717542,0.06507776757945768,6.4044142470235845e-06
0.6131521280740045,0.49315156993408005,0.06457471131031169,2.178439250203764e-05
0.48084361923411933,0.4372991051284413,0.07412825549739628,6.05819611083321e-06
0.4819762230297914,0.429932869919891,0.07674019051326587,6.502418487715908e-06
0.513760839591897,0.40451715237936237,0.07852381819182024,9.600496303748972e-06
0.46629080344233753,0.4047340567668555,0.07578510894148188,1.5481169052343975e-05
0.4927953782384306,0.4323053050791668,0.07559526796416391,7.427693143525077e-05
0.1546225150989665,0.1990129112035528,0.06096192752044455,1.210364565016238e-05
0.17951567102374294,0.21098303646958572,0.06266421350538859,9.581725904605331e-06
0.2035281334090526,0.1954234469159425,0.06373901197413244,1.2980357366528467e-05
0.25204888827172045,0.25470436701467913,0.06454016059270923,2.3725328476019917e-05
0.38614628091680275,0.2999405965570707,0.06752853828374812,0.00011764342201285595
0.42515968648037256,0.591461227398498,0.06949786066248849,0.0001774982884366028
0.5243016957564787,0.41571509805592477,0.07245681467350217,0.0003109253702899672
0.34931685781923716,0.32975711121861795,0.07252718519971627,6.269844784306881e-05
0.29285912934789526,0.2820949701792048,0.07504408138581806,3.275089453361645e-05
0.30421355892738233,0.32423266743657553,0.08304210782008502,4.1802843743550725e-05
0.29497947139156844,0.3718137036907594,0.08668641418516722,3.9024597491818484e-05
0.3097352403929819,0.3639430075987615,0.08615360886526659,6.724800610851108e-05
0.3827571307521513,0.4727318704365777,0.0812555782653943,0.00013628210363921943
0.23847402988109856,0.2771371633225508,0.05978931582092616,5.233076757908443e-06
0.2825101839476702,0.27759516600147016,0.06163532419934078,2.0332999725290174e-06
0.28351298543556,0.28153943296617223,0.06127478616443278,1.7945025759761727e-06
0.3072052444210401,0.31833876390275817,0.06279385274956766,1.8589987670802746e-06
1.1007297502667437,0.9089300748922167,0.06172144923323983,0.0002686955616443855
0.4083364195889898,0.4349612563719214,0.062224846372018944,6.310447109708553e-06
0.4006289917303596,0.36117506034779856,0.062413094850873846,5.257852499652618e-06
0.38876181705992496,0.37180299851386245,0.06216649773484119,3.4080969681150186e-06
0.3653740403385338,0.3373061278640195,0.061766601388102825,3.2494479827078497e-06
0.39402402821928195,0.4080932549685923,0.06268086673301046,3.5591964086875894e-06
0.4421503378140706,0.41173489280831543,0.06211163898829522,7.76835538826361e-06
0.5390281676246983,0.4585362054718467,0.06026330228552083,1.7474995898027154e-05
0.4139885153749389,0.35214684293392295,0.061261757628856224,6.374382412089087e-06
0.4225602238937203,0.37941865338590974,0.06068319062942778,1.2170523826249824e-05
0.4584080298729246,0.42379644236018876,0.060812677822963256,2.7126972893847116e-05
0.5315830999252746,0.5346526083750289,0.060650101026258396,5.523548638286586e-05
0.3894049877950178,0.38273600545053743,0.061010335695468806,2.6433475119838274e-05
0.48286998967906014,0.475177043724033,0.062463730334507916,4.797815052030573e-05
0.4659364888357133,0.48594302804083367,0.07779844911538122,0.0002706411268299012
0.24814027509674677,0.22650865366170025,0.05590851391549677,1.041644355280194e-05
0.2587422576076365,0.23736256548840862,0.05628005400143765,4.484375718387714e-06
0.2725021422234725,0.25750394725972103,0.056602688019920015,2.1483110970931107e-06
0.35545833172965074,0.31473595677906463,0.05675507473558216,4.075458568141403e-06
0.7892208564682544,0.7523207099622908,0.05739417419999773,9.298663656911518e-05
0.7631586920535296,0.5603011493319605,0.057668156014682885,0.00020779131340436946
0.44724650196107596,0.37532383424421845,0.057552536799406945,1.1699165618546339e-05
0.37546605721197795,0.3481524462431711,0.05735205099112355,3.2524722650811664e-06
0.3340180458802329,0.3171560318966429,0.05745737866726119,2.2400826298219704e-06
0.41703624008237317,0.38615616443375744,0.05806547891096183,4.620797003410672e-06
0.415856602542427,0.38312337658072093,0.05839289172566946,3.2737212545883964e-06
0.3906519354158716,0.38416759908260945,0.05842890621187672,3.512339017954156e-06
0.6466413753903849,0.49395824872763705,0.058458210366218795,3.843477684285216e-05
0.40009500895362765,0.4034394220323181,0.059709060879880566,6.207366592805914e-06
0.40265934719582613,0.3835405399708899,0.05907544053469158,9.074213647439014e-06
0.4472213417743719,0.44177321259570157,0.059193610116917296,1.1118870574625146e-05
0.38554318801227705,0.3746375448230929,0.06163860970260817,1.390655773506161e-05
0.3846506444210981,0.4515809054618609,0.06575104855339571,1.0706311247602482e-05
0.4920755059828845,0.4301058383007361,0.09274420590255583,0.00012321621496497886
0.4413252788915879,0.4705714318392826,0.08268844078543701,3.91963980708618e-05
0.09053412139268062,0.14219040351162104,0.061534812333025386,5.0047257513886454e-06
0.11621264031385253,0.14884429232170304,0.062333623525647995,7.22777518632345e-06
0.1357702752287856,0.1657559125227187,0.0624217904219721,8.879235126185128e-06
0.1700418029496002,0.17133120026779491,0.06295308640098471,1.8751091869651908e-05
0.20181445716137955,0.21307128259126085,0.06186125586195187,3.105446355242862e-05
0.16028187296073207,0.19151476827192515,0.06270443323987435,1.3682436838228317e-05
0.32711354050979846,0.4119681574558596,0.064495291717266,0.00018168798088385242
0.23529809381865713,0.2884724227551523,0.0635166373150582,4.3502595055227265e-05
0.34435984434072453,0.4809213313481968,0.06399715292596378,0.0001544956506114144
0.31858878959605785,0.35632391435455135,0.0660890898611516,0.00015963539678548404
0.2908984882212453,0.39565863487407515,0.06868115064804432,0.0001106811134903702
0.2922428548921504,0.3546142471602014,0.06361207063121033,9.999953142003679e-05
0.3060030817079479,0.38057495175962774,0.0634091482143327,0.0001262206291715966
0.3732206282201269,0.411153208717451,0.06389442692216096,0.00035016855539432774
0.5003752116398164,0.537019298633404,0.06361477225006039,0.0007207501489396333
0.3408952485732997,0.38863640641781255,0.06856322153040005,0.0003656720773412534
0.2027179350531787,0.19900001377753673,0.06209096235490503,1.0386176889074916e-05
0.21237522353258323,0.2357024128597951,0.061255162960684374,4.518954137436049e-06
0.24216432276428204,0.22367542941977847,0.06403626993966083,4.022699533615536e-06
0.3102767977353911,0.26994501251563907,0.06537131057697843,1.2640678263565884e-05
0.45590446388377975,0.4223293052602335,0.0656740645908088,3.783897579094271e-05
0.49366038560982817,0.48804930548405023,0.06518313831242065,4.519089563028827e-05
0.728073227389107,0.500148275273324,0.06344413870842751,0.00019101313610979785
0.38171401923546056,0.4015447688875473,0.062469940116098806,1.4711939249247875e-05
0.3357115322541801,0.3591293072487822,0.06329018221939336,7.626835185829893e-06
0.3512280471959691,0.3728173510857218,0.06368663230360305,1.1405301613004984e-05
0.343239190824623,0.3808573159701125,0.06431532625187165,1.2037084225121117e-05
0.3453702172263497,0.3730698187746371,0.062035857236837084,9.14921158165188e-06
0.4231497142657249,0.4620311961260897,0.06497108419464241,2.496549092695569e-05
0.508569533072113,0.5010961882235025,0.06502017606261648,8.571758155135185e-05
0.4759394408093311,0.4930735199614176,0.06430409215630464,9.163800531200009e-05
0.40893788103612083,0.44418745172051183,0.06729843225818018,6.361782679359386e-05
0.39661138380734756,0.3961488732635154,0.06731615607174708,8.698382006764002e-05
0.43422358857559057,0.3776077414790278,0.07204628248357525,0.0003799646562329988
0.20246695749109148,0.21376454935731748,0.0617224316407678,9.138262908057454e-06
0.21397317723865314,0.20892508235235208,0.061772544232218826,3.1573212163253137e-06
0.2252130857159135,0.24349668200790675,0.06285117674630389,1.8109309303999686e-06
0.2895546372713813,0.298079403078348,0.06284732897029384,3.4457354557859037e-06
0.5245770195444496,0.6340494368230551,0.06438850257802131,4.389196918646394e-05
0.7038289149471032,0.590246960013836,0.06484209067583119,0.00011623961625704746
0.3844089102292101,0.3490427525370503,0.06513419672145686,9.406816212303538e-06
0.33237294957188096,0.3200207482416473,0.06442299662604975,3.105707432756489e-06
0.30524076770667596,0.2738828399811566,0.06449843455561184,2.4410075577203018e-06
0.3930277884562753,0.3441478957798112,0.06653025641933082,5.86083689770397e-06
0.38983732286232636,0.3315484067047163,0.06626534452339577,5.226970931165998e-06
0.3671284627501427,0.3315498042340357,0.06671616185773412,5.204470493015095e-06
0.570149122549818,0.47379303842273474,0.06615492019973428,4.696499873228332e-05
0.3860407077086573,0.35641818555333027,0.06865411857307181,1.0309883574519623e-05
0.3903563033354966,0.33534797433783625,0.06853953012791894,1.3567503527574004e-05
0.42787252369450307,0.3631893664133444,0.06475956648861331,3.6809420577980746e-05
0.3798012333314786,0.31112853248336464,0.06587060346082811,3.295851901332954e-05
0.39035972213067544,0.34597868705696555,0.084202528897381,3.635855515252201e-05
0.09989597631474216,0.13452079805048167,0.06619688193047663,1.537620163897793e-06
0.10542901111590458,0.13704696359200863,0.07425933790746932,4.091720021255523e-07
0.11912939254386679,0.1749735672663315,0.06498140205099863,6.843853516905372e-07
0.1341767258262153,0.20211089133143734,0.0659277236703685,6.830891892181068e-07
0.16189177081359316,0.24681994583445688,0.06561580197885931,4.098154572252462e-06
0.1335572740858719,0.21045704503121077,0.06836555357417011,1.866208712214728e-06
0.21951806751108907,0.3116188969497159,0.06744617318346766,2.988091536573166e-06
0.1755432115459579,0.27228713122032344,0.06557212143833469,1.0753889972155437e-06
0.4899900687163823,0.459451998100346,0.06762711340215116,9.464859175799031e-05
0.2887555199967492,0.3503991068337511,0.06600792364508687,6.626529254306058e-06
0.36771391111396,0.4235697033420439,0.06342509588827852,1.8151059491362204e-05
0.29759786519689785,0.3770159773231172,0.06333264271568019,7.597319778689623e-06
0.24978564781053186,0.3245354950029986,0.06390286387791845,4.613014026528173e-06
0.27889635386661216,0.3724766760688576,0.0612197670925154,8.709892814892573e-06
0.31147356292322625,0.3968875233752669,0.06231999044697524,1.4790648430783576e-05
0.2810839765595817,0.3648076485606349,0.06376415409159289,2.990409432698264e-05
0.30376558692739414,0.39427038563591577,0.09959617228676125,5.6064751719852554e-05
0.43111262545525386,0.459468342858208,0.1428176949013996,0.00023264114488612993
0.4776717494782644,0.3782751432313055,0.12361215339335202,5.805269484580545e-05
0.231918597016646,7.20226003712758e-07,0.32786615229803834,1.37575940622715e-05
0.1317838241561329,0.14438986661290354,0.05945862755867307,3.96141537907546e-06
0.13584186964155678,0.15733414270092627,0.061851075440305145,2.484699010761326e-06
0.15446516765671692,0.15771129405317397,0.06168258151586946,2.1071899192373906e-06
0.18765669019205866,0.1696721424727557,0.06346951402421645,3.462180358573491e-06
0.249277097439178,0.18298846364897337,0.0633472096620628,1.250647455895554e-05
0.24527620940406178,0.223352995912924,0.06835111891977654,9.91914055977089e-06
0.49884560452162774,0.47906895609108174,0.07182098074265075,9.217050569953226e-05
0.32516143345915893,0.30189039009714846,0.07121482022582087,1.5594863232119504e-05
0.3112686265564084,0.361724238556416,0.07447978602552943,1.1020305351094898e-05
0.33640157822395444,0.3686484925629572,0.07946561574575436,1.602629837018363e-05
0.32603009666235644,0.32570627941479446,0.07981409314265574,1.2232140177551588e-05
0.34578123633610447,0.3933766597600963,0.08052402234693434,2.0474206416688837e-05
0.35111705828744505,0.3816442930264894,0.0787951203070049,1.833788514642751e-05
0.3940614608513517,0.43996291503909646,0.0767757800054531,3.600769577480416e-05
0.48486530297741803,0.5573704406115176,0.06920584530250677,0.00013127939566848752
0.3623722946829704,0.4133302425179499,0.07225357298356148,6.905562738911369e-05
0.4526948684052878,0.4660021293048231,0.07074064044704238,0.0003491852398491625
0.28676949086890546,0.2565053448864347,0.05777712318898033,2.1976801096793642e-05
0.29841129706307573,0.26128548088624637,0.05834447892492864,2.0528352032907725e-05
0.2898068251245517,0.2764330191592934,0.058595028136353186,1.1200902103284503e-05
0.3264124617415609,0.3284439640096859,0.0592001408340096,1.9209729476938855e-05
0.829343956675437,0.9381389962879503,0.059413548287901484,0.0007241414059849906
0.38675486521145896,0.47631160921653826,0.060075976109113076,3.572372849279724e-05
0.3469146282705424,0.368677043075055,0.06030458839638209,2.375352601612105e-05
0.3509267031794531,0.37354155817086854,0.06074617730166886,2.2992438339566456e-05
0.3346260127662233,0.3449195797177542,0.06102617970422321,1.7256970359461527e-05
0.3683939357203074,0.414857833109044,0.06206638598276692,2.7250661192275503e-05
0.41348029439658657,0.42846937531127516,0.06152615164643454,4.1998119696908716e-05
0.5049362104066977,0.4692483584513125,0.05964742944671927,8.98906308964325e-05
0.3942704748103783,0.36649319868772245,0.06061950664212971,6.180629263556152e-05
0.39733247306199415,0.3996555928484318,0.0604063493203004,7.176503427134421e-05
0.4388050731662538,0.43109477984093303,0.06036548626455764,0.00012274951127544162
0.54949342470267,0.5248214961183981,0.06066866048119872,0.000373470977354674
0.4114346255765983,0.3819845524672587,0.06085720763328004,0.00020380757273592715
0.2682805632343248,0.293980815552612,0.08983269547988888,5.193537375438986e-05
0.3189618548615068,0.33723818861568033,0.11310894279638792,8.951047618729355e-05
0.33214728538055277,0.28434184327484974,0.11666069750769345,8.609959220156982e-05
0.36899898379864415,0.3006306712883127,0.10180084293533842,0.00013730545189642826
0.37988853707942305,0.42848624672159863,0.09355252742058266,0.00012538791589838296
0.3713419179962249,0.25815231124389815,0.0794252741403386,0.00013724770559766876
0.35397032181285487,0.3021817323431111,0.0680957145357114,0.00010403410914195269
0.4924268904724256,0.6025970752417049,0.06406346832247124,0.00045168538352830017
0.4833292968778291,0.355386470314885,0.06100615043916326,0.00032261265412102845
0.5031847250993852,0.32633648896764766,0.06309478528682361,0.00039494953699955665
0.5131270054965048,0.42791612531948875,0.06512347493717249,0.0004198071440302965
0.2422497838070718,0.25923705624763616,0.05940230070035843,7.988931931246256e-06
0.28137648369879287,0.2776431147881111,0.06113020017998052,1.1458342199756835e-06
0.28880284726406175,0.27987968643264827,0.061133522167246934,1.0284031497928204e-06
0.3455703313972408,0.3258550488184193,0.06318394883512742,2.2675234952824017e-06
0.9925804041991593,0.9337405610463305,0.06424277930547082,7.59239955526251e-05
0.4230075582078388,0.4537206947941974,0.0657476076669382,6.726002936386099e-06
0.38604839481900194,0.35001218461302663,0.06646230927597915,1.8317867862676829e-06
0.3951590987012919,0.36781613521397527,0.0628010298700363,5.035399583806615e-07
0.36271765252501653,0.3702095352672976,0.06413949516692415,3.6450016824514927e-07
0.488694595357401,0.41414913110016305,0.0667922653324922,3.768863584284166e-06
0.4680357456278706,0.46039006690562756,0.0700947196517627,1.3863071929436712e-06
0.47965573330562705,0.504881525864699,0.06567641229123436,1.4550927422820723e-06
0.48078814034411665,0.4422287881036109,0.0663558619107388,2.2377192853804844e-06
0.42053292996349356,0.40406823390122026,0.06520397885985009,1.2163575407740702e-06
0.470021682102674,0.4480457474352624,0.06856492230352522,2.472531671416293e-06
0.4942690819011657,0.5693640137752656,0.06829966576339916,2.8172230754052937e-06
0.40217931911238236,0.41940423996716136,0.0648690658215666,1.882535700644848e-06
0.4829920447070075,0.4817845093189852,0.07071007586198812,1.4127931523852894e-05
0.4550094126046579,0.4987525370036942,0.0854527476101076,2.8850279775657573e-05
0.4582571618989693,0.4363268998318393,0.07759004540473703,1.0764888388954702e-05
0.23969495466638496,0.24716378461800792,0.0598947807557266,5.198859558014392e-06
0.24069099123188947,0.2764872828659378,0.060438745209841896,1.4454222746481795e-06
0.24852628214541647,0.28027095777478567,0.06045953361086036,1.0471306409033467e-06
0.303963716572458,0.3284111724262393,0.06118355858085274,3.0581110273581847e-06
1.056090804570929,0.9682551039894287,0.06148696436570853,0.0003199294009129774
0.3968937300365566,0.3964864622211759,0.06164282972374661,1.2929022643035217e-05
0.3779934673797515,0.37116223533797155,0.06208633562968412,2.231943438121126e-06
0.3945497950353614,0.38380838459085576,0.06130404074139108,1.9644403010703306e-06
0.3822511552870251,0.3687042696245436,0.061258109437065354,9.464995842384954e-07
0.4085453847648006,0.416993980379714,0.0617600824596025,1.5967750884391105e-06
0.45043289181699475,0.45108426938541113,0.06380994502349223,2.589492118020286e-06
0.5257946799157542,0.5042403438542473,0.0641452501598288,5.5397853864283175e-06
0.42987825068276353,0.4191552570139945,0.064629499021375,1.8931235983438807e-06
0.44040182599445776,0.4300570343206638,0.06213694836873214,2.1175932683555425e-06
0.47567080924799293,0.4479408707485133,0.061795714851378386,3.6760960543952583e-06
0.5457809520204606,0.537160887501298,0.06248387173720178,1.0560518456461062e-05
0.40710075425255343,0.389002906305644,0.061313925734029606,7.610972683913722e-06
0.48840222162939145,0.481572473435058,0.06243581079654053,2.5649747567955105e-05
0.4986647484923396,0.46950972931533796,0.07014724331235066,0.00012846947934055735
0.45091324023826357,0.4541634043815431,0.07122812004311017,2.989879303874024e-05
0.14941790223082843,0.18802171372729237,0.058397102122507885,1.0751972269966691e-05
0.17252709514592623,0.21557134421145463,0.05974207085143729,9.666847612774848e-06
0.20932566323884993,0.23546351708072533,0.06000030921488006,9.18643754628082e-06
0.2616312712246617,0.29736546061775004,0.06027887626189235,1.811215648975405e-05
0.443711149911722,0.4409043699098234,0.061014311833526645,0.0001108155790695769
0.5264161983693759,0.5727562180316186,0.06130892022923212,0.0002228012823406924
0.3605712045345822,0.48181017015414374,0.061303061740674666,5.548765454377182e-05
0.342131581793608,0.3193578549266054,0.06054864226779873,2.9049078527404742e-05
0.2957341692972184,0.2721353441185189,0.060891377300858404,1.7951380357611446e-05
0.3387074447129215,0.3240570057689629,0.06237596265993418,2.036252023565991e-05
0.3619951846136905,0.33738421136049945,0.06368401863068204,4.179630407318621e-05
0.36585115132431956,0.3357537689707135,0.06627660682251768,5.136486180218701e-05
0.46478194548900714,0.5041746609076281,0.06629193835992128,7.689622665613974e-05
0.4853290205969864,0.4848838592387641,0.0731198515711022,0.0002332269646974992
0.4663070775554523,0.4585983092904242,0.07352434970234689,0.00028992174219450714
