k_id,esc_signal,n_reps,T_method,T_loc,T_std_raw,T_skew,T_kurt,T_var_boot,T_se_boot,Q_method,Q_loc,Q_std_raw,Q_skew,Q_kurt,Q_var_boot,Q_se_boot,RPM_method,RPM_loc,RPM_std_raw,RPM_skew,RPM_kurt,RPM_var_boot,RPM_se_boot,VIB_method,VIB_loc,VIB_std_raw,VIB_skew,VIB_kurt,VIB_var_boot,VIB_se_boot,N_method,N_skew,N_kurt,D_method,D_skew,D_kurt,eta_point,eta_var_boot,eta_se_boot,v,neg_T_frac
LS_050_01,1185.7894736842106,1000,trim10,0.13524563265793688,0.010526493304876008,0.30275648879567524,0.04626963343198387,1.1909998133191035e-07,0.00034510865148806445,median,0.004843271444640097,0.001401124086685497,5.760261627060796,57.32213820834288,1.1564014821842288e-09,3.400590363722495e-05,median,566.0,3.135120409167721,2.461498094223519,6.455104610621994,0.0,0.0,median,0.19140625,0.008586146484665508,2.1690533883600756,4.152941815143028,0.0,0.0,trim10,0.415388671987644,0.17772717146795225,median,5.898115621692857,59.003741264451975,0.27384563179356514,4.993171796978365e-06,0.0022345406232553403,13.632417721477308,0.0
LS_050_01,1196.578947368421,1000,mean,0.18907966054615044,0.009657645526032547,0.10191081815997309,-0.10810107730750307,9.940800709859109e-08,0.00031529035364024553,median,0.0070283292376300075,0.0011596784104015464,1.486686893411501,8.718342509201443,2.0648636455974025e-09,4.544077074167429e-05,median,652.0,3.413610513332876,-23.74236076209657,680.4373949341918,0.0,0.0,mean,0.100263671875,0.0036593272167628646,-0.24689455568925048,-0.5116227278026826,1.26352609895968e-08,0.00011240667680167758,mean,0.1738354580465082,-0.042874188342585384,median,1.5186231690371932,8.942603208462494,0.27104421838485165,3.2525779010486e-06,0.0018034904771161394,15.703774477744181,0.0
LS_050_01,1207.3684210526317,1000,mean,0.25300690411255,0.012399394911559797,-0.012257655374120704,-0.509057356048626,1.5036183053960011e-07,0.0003877651744801228,median,0.00837004294278081,0.0013275750109291334,0.7588285676834979,4.783250767000383,2.002804964117791e-09,4.475270901429087e-05,trim20,731.4166666666666,1.2581171880468285,1.08486889221223,1.861311739794603,0.0014390084501173326,0.037934264855369645,mean,0.11604296875,0.002238794114861207,-0.1739582092718203,-0.6026391217144118,4.885547622665401e-09,6.989669250161556e-05,mean,0.04249592042370103,-0.5094158875259946,median,0.789093865003403,5.031858300887748,0.31399602832042384,2.936394172939348e-06,0.001713591016823836,17.616568071467366,0.0
LS_050_01,1218.157894736842,1000,mean,0.31319673328049635,0.025613108367541257,0.021072066738940087,-0.8430863137376945,6.788462942983792e-07,0.0008239212913248323,median,0.0039309720817782105,0.001758366738561256,1.1488462800595014,9.929098690136275,3.200223808750997e-09,5.6570520668904905e-05,median,812.0,4.289044170896344,-24.476884229713626,704.8777564161621,0.0,0.0,mean,0.089412109375,0.0033404057024976415,-0.11564657485637075,-0.6990594711305098,1.1115562645164733e-08,0.00010543036870449013,mean,0.09200913854714873,-0.827121168463266,median,1.1609544791814832,10.264105668079951,0.8305623351168847,0.0001448775520720215,0.012036509131472526,19.557461466147657,0.0
LS_050_01,1228.9473684210527,1000,mean,0.381839832593259,0.042147078478541385,0.016106840913562816,-0.6453315295841571,1.7043758393052589e-06,0.0013055174603601664,trim10,0.010368727105821601,0.0023671988551612184,-0.2189600046481035,1.0107832999304929,4.758833710753421e-09,6.898430046578295e-05,trim20,890.5866666666667,1.4991619280406259,0.8865550423580886,2.0320918670010553,0.0020405444305417776,0.04517238570788328,mean,0.10051953125,0.003413165094250357,-0.2560276456732597,0.12632428471907264,1.1546485694679067e-08,0.0001074545750290748,mean,0.12812095360715506,-0.6415388592970688,trim10,-0.2095224787456841,1.0098098047333046,0.38744840671989506,1.0808487472789755e-05,0.0032876264192863757,21.4502640586185,0.0
LS_050_01,1239.7368421052631,1000,mean,0.4543649584146675,0.020525237386885366,-0.021871789772071534,-0.27801660870249556,4.206989715476931e-07,0.0006486131139189934,trim10,0.013292079238996344,0.0019874396544914542,0.5417264868350891,0.3182156710849089,3.989668279808054e-09,6.316382097219938e-05,median,973.0,5.181558119383063,-26.71556365476326,792.9442923405043,0.007200950950950952,0.08485841708959077,trim10,0.10389892578125,0.004642364323392846,0.4213242545470503,-0.6307459145435095,2.7740720030781723e-08,0.00016655545632245653,mean,0.03637672483711768,-0.2863271696400025,trim10,0.5222429605533001,0.3885570357493826,0.3579024762740499,3.5978426465908605e-06,0.0018967979983622032,23.43523399822866,0.0
LS_050_01,1250.5263157894738,1000,mean,0.5346145023785741,0.02148573256465231,-0.19984768263682062,-0.931140537098627,4.90155672854953e-07,0.0007001111860661512,trim10,0.015633498264808948,0.0022676098943806744,0.3745193871742655,0.6932499883915648,4.946886863522408e-09,7.033410882013368e-05,trim10,1050.115,1.6634804378672952,0.8549852544029988,1.3457217502096697,0.0031151764874249744,0.05581376611038691,trim10,0.1341259765625,0.0036894522561329167,0.21145789742801324,0.8855713538296741,1.4802784294456875e-08,0.00012166669344753672,mean,-0.16870304780213127,-0.9405333991297677,trim10,0.3862639173476457,0.7336931431775344,0.3596253621946708,3.6608686991623936e-06,0.0019133396716637622,25.29259069892075,0.0
LS_050_01,1261.3157894736842,1000,mean,0.5802934791066507,0.0281448660763716,0.11976401817669331,-0.9947176754868123,8.513010437603612e-07,0.0009226597659811341,mean,0.01892324117048029,0.002698563137182846,0.06749235222588383,0.21433630733280928,7.478027270806816e-09,8.647558771587976e-05,trim20,1113.2816666666668,1.7161072297569355,1.0172986484491922,1.9122961061549688,0.0019701689578468426,0.0443865853366402,mean,0.157123046875,0.00365432333327149,0.11300598200886817,-0.5098683107195088,1.3758057369961373e-08,0.00011729474570483271,mean,0.155721032429152,-0.9836270947283623,mean,0.07008357800496888,0.23025416829080836,0.3169842354107464,2.5647372638985312e-06,0.0016014797107358342,26.813994207884207,0.0
LS_050_01,1272.1052631578948,1000,mean,0.6786043809749193,0.03568747768363146,0.057062503805088614,-0.8805811239817398,1.1934616597979334e-06,0.001092456708431933,mean,0.019023445748671,0.0030443601486885605,-0.08743781367410561,-0.05447838426300544,8.33613831456832e-09,9.130245513987189e-05,median,1183.0,8.802804574018916,-19.934766337098235,424.64216797838657,0.004979979979979978,0.07056897321046962,mean,0.188083984375,0.002323327374710743,-0.18217961571579797,-0.32410457576607543,5.391203241663259e-09,7.342481352828388e-05,mean,0.10102696106619723,-0.8712458876263418,mean,-0.07933766415652603,-0.05838743769407451,0.37553467857461104,4.363117529579657e-06,0.002088807681329149,28.493198170508226,0.0
LS_050_01,1282.8947368421052,1000,mean,0.7825065460869375,0.046489819501219144,0.09110581373446232,-0.7024089058189,2.2255515640096566e-06,0.0014918282622371976,trim10,0.020584472489155122,0.003518536431380073,0.21028675277629233,0.7268701294118642,1.1973204544612163e-08,0.00010942213918861285,trim20,1257.92,2.0420443053334925,1.066033440885507,2.4594908510220623,0.005166430030030027,0.07187788275978937,mean,0.239537109375,0.0042496900042787175,0.11468635099535558,-0.42314011656746864,1.7216980373775895e-08,0.0001312134915844247,mean,0.14837500979447538,-0.6895420124030451,trim10,0.21748807780612434,0.7408247916711215,0.4040186547518488,6.059197679344914e-06,0.0024615437593804653,30.297687102828156,0.0
