AR,lambda,aoaRoot (deg),aoaTip (deg),rot (1/s),rpm,eta_cfd,mode
8.262836028456757,0.970158566430497,11.288247626752899,5.129013259323518,27.698748814300004,1661.9249288580002,0.12718266372530368,vtol
13.724987905187616,0.22268628514886535,24.256782265869287,4.370878861789431,30.785732817690853,1847.1439690614511,0.21027675529292258,vtol
16.077833128456565,0.36940147324875205,15.446862659352275,3.4276642952379746,37.64690424086123,2258.814254451674,0.15782763364116933,vtol
5.979185179979211,0.4412625764083035,23.545726760092652,3.7737098709841903,24.881976652875316,1492.918599172519,0.29653657170177317,vtol
13.14850070049336,0.7759139887019468,14.176545878116071,7.468403083185874,21.59401681693764,1295.6410090162583,0.22579731413808715,vtol
12.226263241179248,0.6178846410260461,10.08201467048625,2.4158373900830554,28.62960253583579,1717.7761521501475,0.08303442230489758,vtol
7.254192601737433,0.5337767164823779,13.346662637035676,4.461970646455327,20.3219712717988,1219.318276307928,0.16630676127926183,vtol
14.89321353519506,0.32651586284443973,11.171791103918624,5.434466068008961,26.079863316510508,1564.7917989906305,0.11627439004111668,vtol
10.793385981276565,0.9106846421337687,19.252815198737487,3.4788973232749405,21.61671603960346,1297.0029623762075,0.12983639912833048,vtol
11.646863679867032,0.8461587295551607,18.69622771738712,7.828899213653163,33.21164304198051,1992.6985825188306,0.1977031197235787,vtol
6.451432658901169,0.5173562736437772,12.284065049503923,7.671180455122655,28.85569050538306,1731.3414303229836,0.18704756307764464,vtol
4.034142044836009,0.7783563897370354,17.292899106326143,2.9489846842195946,30.16207789380254,1809.7246736281525,0.14610473315415354,vtol
4.84178083209446,0.8227094481232831,20.357099921651848,6.771811970034165,24.098463702220126,1445.9078221332077,0.22298711893502018,vtol
9.105892049723249,0.937199902582867,24.456420044673706,4.7254482914386085,32.31098231350896,1938.6589388105376,0.21361693784725566,vtol
10.572421995254391,0.3287456682722173,20.03836348677942,6.889738618047878,22.998310879157117,1379.8986527494271,0.22735771622742634,vtol
10.114971133303639,0.5705413359814133,22.39014702933635,2.2388636919381493,37.08941576134665,2225.364945680799,0.2072618565851169,vtol
15.412200686211579,0.5907691953918807,23.041204645778848,5.61413861069603,39.874559758616954,2392.4735855170175,0.2757647279110065,vtol
9.036344261495923,0.7159517400522526,14.58352130690209,4.89655192908992,39.08047584646634,2344.8285507879805,0.17124986418695234,vtol
17.887913015414718,0.6977769982119515,12.678197410786899,6.3559619585971285,34.60539920086201,2076.3239520517204,0.18844303802071272,vtol
7.374914863053853,0.252142100517886,14.972588732288575,3.991635845217574,31.938239222781252,1916.2943533668752,0.21811399038944124,vtol
12.627470906635741,0.28191213638853535,16.243000328179427,7.139756127639669,36.23237510635863,2173.942506381518,0.21936351745443772,vtol
5.581735928427013,0.45735720326567686,21.897056942829366,6.156578807001953,35.518084159451185,2131.085049567071,0.2906450433119014,vtol
16.38024278992114,0.8926351246758628,16.852377727951154,3.063985466807075,33.764943654119605,2025.8966192471762,0.15844189820878102,vtol
14.237234071397188,0.4156904151535441,18.119326189300953,2.5978144324398933,23.527272650663036,1411.6363590397823,0.1425003811893322,vtol
8.262836028456757,0.970158566430497,11.288247626752899,5.129013259323518,27.698748814300004,1661.9249288580002,0.10702595079001669,vtol
13.724987905187616,0.22268628514886535,24.256782265869287,4.370878861789431,30.785732817690853,1847.1439690614511,0.22181199527447476,vtol
16.077833128456565,0.36940147324875205,15.446862659352275,3.4276642952379746,37.64690424086123,2258.814254451674,0.14013461463769672,vtol
5.979185179979211,0.4412625764083035,23.545726760092652,3.7737098709841903,24.881976652875316,1492.918599172519,0.2601471122487486,vtol
17.329835296651332,0.6688248787485573,21.13377303284767,5.929779883117675,26.73836319607689,1604.3017917646134,0.23730446733240684,vtol
13.14850070049336,0.7759139887019468,14.176545878116071,7.468403083185874,21.59401681693764,1295.6410090162583,0.19525227800570857,vtol
12.226263241179248,0.6178846410260461,10.08201467048625,2.4158373900830554,28.62960253583579,1717.7761521501475,0.06374413630560923,vtol
7.254192601737433,0.5337767164823779,13.346662637035676,4.461970646455327,20.3219712717988,1219.318276307928,0.12934872157731592,vtol
12.89321353519506,0.32651586284443973,21.952985173197707,11.158576181357224,70.99971524273022,4259.982914563813,0.2604027607770714,vtol
8.793385981276565,0.9106846421337687,35.42135866456247,5.943726195399842,61.701491749173876,3702.0895049504325,0.28474619585310695,vtol
9.646863679867032,0.8461587295551607,34.493712862311874,17.543731236408433,85.85758967079272,5151.455380247563,0.27306333555112505,vtol
4.451432658901169,0.5173562736437772,23.806775082506537,17.123147880327082,76.78268855288138,4606.961313172883,0.3574512349758454,vtol
2.034142044836009,0.7783563897370354,32.1548318438769,4.530625824585585,79.50432894542196,4770.259736725317,0.37328676538209954,vtol
2.8417808320944595,0.8227094481232831,37.26183320275308,14.724831920091106,66.87179937962526,4012.3079627775155,0.3916758993532522,vtol
7.105892049723248,0.937199902582867,44.0940334077895,9.267862110502953,83.98121315314367,5038.87278918862,0.3160625432990952,vtol
8.572421995254391,0.3287456682722173,36.730605811299036,15.039302981461006,64.57981433157732,3874.7888598946392,0.2639896738912798,vtol
8.114971133303639,0.5705413359814133,40.650245048893915,2.636969845168398,93.93628283613884,5636.176970168331,0.2944457399428245,vtol
13.412200686211579,0.5907691953918807,41.73534107629807,11.63770296185608,99.73866616378533,5984.319969827119,0.20915765366570038,vtol
7.036344261495922,0.7159517400522526,27.63920217817015,9.724138477573119,98.08432468013822,5885.059480808293,0.33951296544510834,vtol
15.887913015414718,0.6977769982119515,24.4636623513115,13.615898556259008,88.76124833512918,5325.674900107751,0.3082007262661615,vtol
5.374914863053853,0.252142100517886,28.287647887147624,7.311028920580197,83.20466504746095,4992.279902847657,0.35906812459741505,vtol
10.627470906635741,0.28191213638853535,30.405000546965713,15.70601634037245,92.15078147158049,5529.046888294829,0.25751294474279796,vtol
3.5817359284270127,0.45735720326567686,39.828428238048936,13.084210152005207,90.66267533218996,5439.7605199313975,0.369142636101794,vtol
12.237234071397188,0.4156904151535441,33.53221031550159,3.5941718198397155,65.68181802221466,3940.9090813328794,0.24581998541857417,vtol
6.262836028456757,0.970158566430497,22.1470793779215,10.344035358196045,74.37239336312501,4462.343601787501,0.31143783829294325,vtol
11.724987905187616,0.22268628514886535,43.761303776448806,8.322343631438484,80.80361003685594,4848.216602211357,0.15782336533341954,vtol
14.077833128456565,0.36940147324875205,29.078104432253788,5.807104787301264,95.0977171684609,5705.863030107655,0.2415407367863852,vtol
3.9791851799792113,0.4412625764083035,42.576211266821076,6.729892989291176,68.50411802682358,4110.247081609415,0.3509884289515335,vtol
11.14850070049336,0.7759139887019468,26.960909796860115,16.58240822182899,61.65420170195342,3699.252102117205,0.25400072294061155,vtol
10.226263241179248,0.6178846410260461,20.136691117477085,3.1088997068881477,76.31167194965789,4578.700316979473,0.22452224296473644,vtol
5.254192601737433,0.5337767164823779,25.577771061726125,8.565255057214204,59.00410681624751,3540.2464089748505,0.3434102763066187,vtol
