k_id,AR,lambda,twist,alpha,v,predicted_performance,model_uncertainty_std,pred_std,95_conf_lower,95_conf_upper
CR_101,18.925,0.5126,-3.2208,8.316582914572864,22.624,5.414179775762226,0.31215048570679454,0.31215048570679454,3.1582305949251346,7.670128956599317
CR_101,18.925,0.5126,-3.2208,8.366834170854272,22.624,5.423557522489527,0.3121898737158252,0.3121898737158252,3.167323679764096,7.6797913652149585
CR_101,18.925,0.5126,-3.2208,8.417085427135678,22.624,5.432558024723496,0.31224164205997473,0.31224164205997473,3.175950045935733,7.68916600351126
CR_101,18.925,0.5126,-3.2208,8.467336683417086,22.624,5.441183823937648,0.3123055422883884,0.3123055422883884,3.184114030497831,7.698253617377466
CR_101,18.925,0.5126,-3.2208,8.517587939698492,22.624,5.449437541361812,0.31238131565683597,0.31238131565683597,3.191820124655955,7.707054958067669
CR_101,18.925,0.5126,-3.2208,8.5678391959799,22.624,5.457321876568334,0.3124686933023966,0.3124686933023966,3.199072971087184,7.715570782049483
CR_101,18.925,0.5126,-3.2208,8.618090452261306,22.624,5.464839606033012,0.31256739644292936,0.31256739644292936,3.205877361059448,7.723801851006575
CR_101,18.925,0.5126,-3.2208,8.668341708542714,22.624,5.47199358166853,0.31267713660082425,0.31267713660082425,3.2122382313478854,7.7317489319891735
CR_101,18.925,0.5126,-3.2208,8.71859296482412,22.624,5.478786729335834,0.31279761584997223,0.31279761584997223,3.2181606609613387,7.7394127977103295
CR_101,18.925,0.5126,-3.2208,8.768844221105528,22.624,5.485222047328614,0.3129285270855239,0.3129285270855239,3.223649867677257,7.746794226979971
CR_101,18.925,0.5126,-3.2208,8.819095477386934,22.624,5.491302604837188,0.31306955431492434,0.31306955431492434,3.2287112044022352,7.75389400527214
CR_101,18.925,0.5126,-3.2208,8.869346733668342,22.624,5.497031540387762,0.3132203729694465,0.3132203729694465,3.233350155359789,7.760712925415735
CR_101,18.925,0.5126,-3.2208,8.919597989949748,22.624,5.50241206026086,0.31338065023546025,0.31338065023546025,3.2375723321146577,7.767251788407062
CR_101,18.925,0.5126,-3.2208,8.969849246231156,22.624,5.507447436887681,0.31355004540418774,0.31355004540418774,3.2413834694414394,7.773511404333922
CR_101,18.925,0.5126,-3.2208,9.020100502512562,22.624,5.512141007228052,0.31372821023865366,0.31372821023865366,3.244789421050552,7.779492593405552
CR_101,18.925,0.5126,-3.2208,9.07035175879397,22.624,5.5164961711264535,0.3139147893571811,0.3139147893571811,3.247796155172687,7.785196187080221
CR_101,18.925,0.5126,-3.2208,9.120603015075378,22.624,5.520516389651188,0.3141094206319213,0.3141094206319213,3.2504097500177522,7.790623029284625
CR_101,18.925,0.5126,-3.2208,9.170854271356784,22.624,5.524205183415098,0.3143117356016375,0.3143117356016375,3.2526363891123555,7.79577397771784
CR_101,18.925,0.5126,-3.2208,9.22110552763819,22.624,5.527566130877582,0.3145213598971669,0.3145213598971669,3.254482356526956,7.800649905228208
CR_101,18.925,0.5126,-3.2208,9.271356783919598,22.624,5.530602866633633,0.31473791367895376,0.31473791367895376,3.2559540320027933,7.805251701264473
CR_101,18.925,0.5126,-3.2208,9.321608040201006,22.624,5.533319079683447,0.31496101208490257,0.31496101208490257,3.257057885984811,7.809580273382084
CR_101,18.925,0.5126,-3.2208,9.371859296482413,22.624,5.535718511690291,0.31519026568805564,0.31519026568805564,3.2578004745718347,7.813636548808748
CR_101,18.925,0.5126,-3.2208,9.422110552763819,22.624,5.537804955223006,0.3154252809623698,0.3154252809623698,3.258188434392846,7.817421476053166
CR_101,18.925,0.5126,-3.2208,9.472361809045227,22.624,5.5395822519857525,0.31566566075588204,0.31566566075588204,3.258228477417109,7.820936026554396
CR_101,18.925,0.5126,-3.2208,9.522613065326635,22.624,5.541054291035615,0.3159110047699057,0.3159110047699057,3.2579273857085593,7.824181196362671
CR_101,18.925,0.5126,-3.2208,9.57286432160804,22.624,5.542225006989104,0.31616091004337715,0.31616091004337715,3.25729200613188,7.827158007846327
CR_101,18.925,0.5126,-3.2208,9.623115577889447,22.624,5.543098378217144,0.3164149714410082,0.3164149714410082,3.256329245019552,7.8298675114147365
CR_101,18.925,0.5126,-3.2208,9.673366834170855,22.624,5.543678425031948,0.3166727821445985,0.3166727821445985,3.25504606280795,7.832310787255946
CR_101,18.925,0.5126,-3.2208,9.723618090452263,22.624,5.543969207862961,0.3169339341457889,0.3169339341457889,3.253449468652105,7.834488947073817
CR_101,18.925,0.5126,-3.2208,9.773869346733669,22.624,5.543974825427053,0.31719801874040066,0.31719801874040066,3.2515465150232448,7.836403135830862
CR_101,18.925,0.5126,-3.2208,9.824120603015075,22.624,5.543699412889973,0.31746462702191525,0.31746462702191525,3.2493442923038085,7.838054533476138
CR_101,18.925,0.5126,-3.2208,9.874371859296483,22.624,5.543147140021938,0.3177333503746161,0.3177333503746161,3.246849923379045,7.839444356664831
CR_101,18.925,0.5126,-3.2208,9.92462311557789,22.624,5.542322209348004,0.31800378096432286,0.31800378096432286,3.244070558240782,7.840573860455226
CR_101,18.925,0.5126,-3.2208,9.974874371859297,22.624,5.541228854293414,0.31827551222676,0.31827551222676,3.2410133686032827,7.841444339983545
CR_101,18.925,0.5126,-3.2208,10.025125628140703,22.624,5.539871337326785,0.3185481393519814,0.3185481393519814,3.2376855425454325,7.842057132108137
CR_101,18.925,0.5126,-3.2208,10.075376884422111,22.624,5.538253948097103,0.31882125976466397,0.31882125976466397,3.2340942791765963,7.84241361701761
CR_101,18.925,0.5126,-3.2208,10.125628140703519,22.624,5.536381001572935,0.31909447359897425,0.31909447359897425,3.230246783343911,7.842515219801959
CR_101,18.925,0.5126,-3.2208,10.175879396984925,22.624,5.5342568361764855,0.3193673841677268,0.3193673841677268,3.2261502603756798,7.842363411977291
CR_101,18.925,0.5126,-3.2208,10.226130653266331,22.624,5.531885811920862,0.31963959842501344,0.31963959842501344,3.221811910875159,7.841959712966565
CR_101,18.925,0.5126,-3.2208,10.27638190954774,22.624,5.529272308545385,0.31991072742141213,0.31991072742141213,3.2172389255660185,7.841305691524752
CR_101,18.925,0.5126,-3.2208,10.326633165829147,22.624,5.526420723652891,0.3201803867516431,0.3201803867516431,3.21243848019438,7.840402967111403
CR_101,18.925,0.5126,-3.2208,10.376884422110553,22.624,5.523335470850529,0.32044819699340577,0.32044819699340577,3.2074177304980878,7.839253211202969
CR_101,18.925,0.5126,-3.2208,10.42713567839196,22.624,5.520020977891858,0.32071378413786494,0.32071378413786494,3.2021838072376285,7.837858148546087
CR_101,18.925,0.5126,-3.2208,10.477386934673367,22.624,5.516481684824444,0.3209767800100402,0.3209767800100402,3.1967438113055247,7.836219558343363
CR_101,18.925,0.5126,-3.2208,10.527638190954775,22.624,5.51272204214093,0.3212368226798944,0.3212368226798944,3.191104808906417,7.834339275375443
CR_101,18.925,0.5126,-3.2208,10.577889447236181,22.624,5.5087465089361825,0.3214935568627143,0.3214935568627143,3.1852738268206147,7.832219191051751
CR_101,18.925,0.5126,-3.2208,10.628140703517587,22.624,5.504559551071589,0.3217466343087423,0.3217466343087423,3.179257847752474,7.829861254390703
CR_101,18.925,0.5126,-3.2208,10.678391959798995,22.624,5.5001656393459895,0.3219957141820739,0.3219957141820739,3.1730638057629954,7.827267472928984
CR_101,18.925,0.5126,-3.2208,10.728643216080403,22.624,5.4955692476735525,0.32224046342760443,0.32224046342760443,3.1666985817957283,7.824439913551377
CR_101,18.925,0.5126,-3.2208,10.77889447236181,22.624,5.490774851272673,0.3224805571267946,0.3224805571267946,3.160168999294511,7.821380703250835
CR_101,18.925,0.5126,-3.2208,10.829145728643216,22.624,5.485786924863715,0.3227156788410273,0.3227156788410273,3.15348181991973,7.818092029807701
CR_101,18.925,0.5126,-3.2208,10.879396984924623,22.624,5.480609940875563,0.3229455209428767,0.3229455209428767,3.1466437393607523,7.814576142390373
CR_101,18.925,0.5126,-3.2208,10.929648241206031,22.624,5.475248367666381,0.3231697849350698,0.3231697849350698,3.139661383251509,7.810835352081252
CR_101,18.925,0.5126,-3.2208,10.979899497487438,22.624,5.46970666775393,0.32338818175652306,0.32338818175652306,3.1325413031890506,7.806872032318809
CR_101,18.925,0.5126,-3.2208,11.030150753768844,22.624,5.463989296060228,0.3236004320758392,0.3236004320758392,3.125289972857067,7.802688619263389
CR_101,18.925,0.5126,-3.2208,11.080402010050252,22.624,5.458100698168157,0.32380626657183387,0.32380626657183387,3.1179137842550997,7.798287612081214
CR_101,18.925,0.5126,-3.2208,11.13065326633166,22.624,5.45204530859446,0.32400542620084544,0.32400542620084544,3.1104190440396535,7.7936715731492665
CR_101,18.925,0.5126,-3.2208,11.180904522613066,22.624,5.445827549076526,0.3241976624512363,0.3241976624512363,3.1028119699716727,7.788843128181379
CR_101,18.925,0.5126,-3.2208,11.231155778894472,22.624,5.4394518268743814,0.3243827375844353,0.3243827375844353,3.0950986874764914,7.783804966272271
CR_101,18.925,0.5126,-3.2208,11.28140703517588,22.624,5.432922533090691,0.3245604248629967,0.3245604248629967,3.0872852263156205,7.778559839865762
CR_101,18.925,0.5126,-3.2208,11.331658291457288,22.624,5.426244041006623,0.32473050876516696,0.32473050876516696,3.0793775173719156,7.77311056464133
CR_101,18.925,0.5126,-3.2208,11.381909547738694,22.624,5.419420704437271,0.3248927851864041,0.3248927851864041,3.071381389548595,7.767460019325947
CR_101,18.925,0.5126,-3.2208,11.4321608040201,22.624,5.412456856103225,0.32504706162764563,0.32504706162764563,3.0633025667801728,7.7616111454262775
CR_101,18.925,0.5126,-3.2208,11.482412060301508,22.624,5.405356806024209,0.3251931573702279,0.3251931573702279,3.055146665161935,7.755566946886484
CR_101,18.925,0.5126,-3.2208,11.532663316582916,22.624,5.398124839930587,0.32533090363799855,0.32533090363799855,3.04691919018984,7.749330489671333
CR_101,18.925,0.5126,-3.2208,11.582914572864322,22.624,5.390765217696114,0.3254601437458718,0.3254601437458718,3.038625534119643,7.742904901272585
CR_101,18.925,0.5126,-3.2208,11.633165829145728,22.624,5.383282171792779,0.3255807332359306,0.3255807332359306,3.0302709734381077,7.7362933701474494
CR_101,18.925,0.5126,-3.2208,11.683417085427136,22.624,5.375679905766192,0.32569254000042525,0.32569254000042525,3.0218606664494745,7.729499145082909
CR_101,18.925,0.5126,-3.2208,11.733668341708544,22.624,5.367962592733831,0.32579544439173896,0.32579544439173896,3.013399650978968,7.722525534488694
CR_101,18.925,0.5126,-3.2208,11.78391959798995,22.624,5.360134373907632,0.3258893393203686,0.3258893393203686,3.0048928421872683,7.7153759056279965
CR_101,18.925,0.5126,-3.2208,11.834170854271356,22.624,5.352199357138116,0.32597413033981065,0.32597413033981065,2.9963450305011605,7.708053683775072
CR_101,18.925,0.5126,-3.2208,11.884422110552764,22.624,5.3441616154851355,0.32604973571952406,0.32604973571952406,2.9877608796569683,7.700562351313303
CR_101,18.925,0.5126,-3.2208,11.934673366834172,22.624,5.336025185810868,0.326116086505613,0.326116086505613,2.979144924854985,7.692905446766751
CR_101,18.925,0.5126,-3.2208,11.984924623115578,22.624,5.327794067400539,0.3261731265696846,0.3261731265696846,2.970501571027095,7.685086563773984
CR_101,18.925,0.5126,-3.2208,12.035175879396984,22.624,5.319472220608133,0.3262208126457031,0.3262208126457031,2.961835091216138,7.677109350000128
CR_101,18.925,0.5126,-3.2208,12.085427135678392,22.624,5.311063565527426,0.32625911435581595,0.32625911435581595,2.9531496250602913,7.66897750599456
CR_101,18.925,0.5126,-3.2208,12.1356783919598,22.624,5.302571980691886,0.32628801422435333,0.32628801422435333,2.944449177391796,7.660694783991977
CR_101,18.925,0.5126,-3.2208,12.185929648241206,22.624,5.294001301800501,0.3263075076812824,0.3263075076812824,2.9357376169378164,7.6522649866631856
CR_101,18.925,0.5126,-3.2208,12.236180904522612,22.624,5.285355320472406,0.3263176030545436,0.3263176030545436,2.9270186751304603,7.643691965814352
CR_101,18.925,0.5126,-3.2208,12.28643216080402,22.624,5.276637783029417,0.32631832155213053,0.32631832155213053,2.918295945018817,7.634979621040017
CR_101,18.925,0.5126,-3.2208,12.336683417085428,22.624,5.267852389306274,0.3263096972338243,0.3263096972338243,2.909572880283483,7.626131898329065
CR_101,18.925,0.5126,-3.2208,12.386934673366834,22.624,5.259002791492841,0.32629177697311357,0.32629177697311357,2.9008527943539706,7.617152788631711
CR_101,18.925,0.5126,-3.2208,12.43718592964824,22.624,5.250092593003169,0.3262646204095355,0.3262646204095355,2.8921388596222086,7.6080463263841285
CR_101,18.925,0.5126,-3.2208,12.487437185929648,22.624,5.2411253473754424,0.32622829989169044,0.32622829989169044,2.8834341067543274,7.5988165879965575
CR_101,18.925,0.5126,-3.2208,12.537688442211056,22.624,5.232104557202078,0.32618290041146175,0.32618290041146175,2.8747414240961584,7.589467690307997
CR_101,18.925,0.5126,-3.2208,12.587939698492463,22.624,5.223033673092667,0.3261285195296172,0.3261285195296172,2.866063557173867,7.580003789011467
CR_101,18.925,0.5126,-3.2208,12.638190954773869,22.624,5.213916092663585,0.32606526729333246,0.32606526729333246,2.8574031082796263,7.570429077047542
CR_101,18.925,0.5126,-3.2208,12.688442211055277,22.624,5.204755159562969,0.32599326614585034,0.32599326614585034,2.848762536149501,7.560747782976437
CR_101,18.925,0.5126,-3.2208,12.738693467336685,22.624,5.195554162525992,0.32591265082880966,0.32591265082880966,2.840144155724602,7.550964169327383
CR_101,18.925,0.5126,-3.2208,12.78894472361809,22.624,5.186316334460655,0.3258235682775768,0.3258235682775768,2.831550137993328,7.541082530927983
CR_101,18.925,0.5126,-3.2208,12.839195979899497,22.624,5.177044851568345,0.3257261775103032,0.3257261775103032,2.82298250991372,7.5311071932229705
CR_101,18.925,0.5126,-3.2208,12.889447236180905,22.624,5.167742832495576,0.3256206495105719,0.3256206495105719,2.8144431544133304,7.521042510577821
CR_101,18.925,0.5126,-3.2208,12.939698492462313,22.624,5.158413337517681,0.325507167104636,0.325507167104636,2.805933810460127,7.510892864575235
CR_101,18.925,0.5126,-3.2208,12.989949748743719,22.624,5.149059367756332,0.3253859248335784,0.3253859248335784,2.79745607320393,7.500662662308734
CR_101,18.925,0.5126,-3.2208,13.040201005025127,22.624,5.1396838644305864,0.32525712882079805,0.32525712882079805,2.7890113941851498,7.490356334676023
CR_101,18.925,0.5126,-3.2208,13.090452261306533,22.624,5.130289708140463,0.32512099663537225,0.32512099663537225,2.780601081605862,7.479978334675064
CR_101,18.925,0.5126,-3.2208,13.14070351758794,22.624,5.120879718183849,0.3249777571518244,0.3249777571518244,2.7722263006601886,7.469533135707509
CR_101,18.925,0.5126,-3.2208,13.190954773869347,22.624,5.111456651907513,0.3248276504068861,0.3248276504068861,2.763888073920511,7.459025229894515
CR_101,18.925,0.5126,-3.2208,13.241206030150755,22.624,5.10202320409232,0.32467092745382187,0.32467092745382187,2.7555872817754925,7.448459126409148
CR_101,18.925,0.5126,-3.2208,13.291457286432161,22.624,5.092582006370469,0.32450785021474216,0.32450785021474216,2.7473246629146737,7.437839349826264
CR_101,18.925,0.5126,-3.2208,13.341708542713569,22.624,5.083135626678795,0.3243386913315272,0.3243386913315272,2.739100814859162,7.427170438498427
CR_101,18.925,0.5126,-3.2208,13.391959798994975,22.624,5.073686568744212,0.324163734016283,0.324163734016283,2.7309161945278495,7.416456942960575
CR_101,18.925,0.5126,-3.2208,13.442211055276383,22.624,5.0642372716053625,0.32398327190122406,0.32398327190122406,2.722771118843974,7.4057034243667506
CR_101,18.925,0.5126,-3.2208,13.492462311557789,22.624,5.05479010916612,0.3237976088894237,0.3237976088894237,2.7146657653672723,7.394914452964969
CR_101,18.925,0.5126,-3.2208,13.542713567839197,22.624,5.045347389784241,0.32360705900646425,0.32360705900646425,2.70660017295477,7.384094606613711
CR_101,18.925,0.5126,-3.2208,13.592964824120603,22.624,5.035911355893835,0.32341194625385916,0.32341194625385916,2.6985742424425907,7.373248469345079
CR_101,18.925,0.5126,-3.2208,13.643216080402011,22.624,5.026484183664049,0.3232126044648329,0.3232126044648329,2.690587737346935,7.362380629981164
CR_101,18.925,0.5126,-3.2208,13.693467336683417,22.624,5.017067982687089,0.3230093771632759,0.3230093771632759,2.682640284571449,7.351495680802729
CR_101,18.925,0.5126,-3.2208,13.743718592964825,22.624,5.007664795705676,0.32280261742616184,0.32280261742616184,2.674731375129013,7.340598216282338
CR_101,18.925,0.5126,-3.2208,13.793969849246231,22.624,4.998276598370156,0.3225926877503875,0.3225926877503875,2.666860364861212,7.3296928318790995
CR_101,18.925,0.5126,-3.2208,13.84422110552764,22.624,4.988905299032079,0.32237995992493607,0.32237995992493607,2.659026475155806,7.318784122908352
CR_101,18.925,0.5126,-3.2208,13.894472361809045,22.624,4.9795527385706535,0.32216481490795357,0.32216481490795357,2.651228793661568,7.307876683479739
CR_101,18.925,0.5126,-3.2208,13.944723618090453,22.624,4.970220690252673,0.32194764271113124,0.32194764271113124,2.643466274983795,7.296975105521551
CR_101,18.925,0.5126,-3.2208,13.99497487437186,22.624,4.9609108596265905,0.32172884229019705,0.32172884229019705,2.635737741369811,7.28608397788337
CR_101,18.925,0.5126,-3.2208,14.045226130653267,22.624,4.9516248844490764,0.32150882144368387,0.32150882144368387,2.6280418833671417,7.275207885531011
CR_101,18.925,0.5126,-3.2208,14.095477386934673,22.624,4.9423643346456805,0.3212879967194649,0.3212879967194649,2.6203772604596542,7.264351408831707
CR_101,18.925,0.5126,-3.2208,14.145728643216081,22.624,4.93313071230372,0.32106679333060023,0.32106679333060023,2.612742301668634,7.2535191229388065
CR_101,18.925,0.5126,-3.2208,14.195979899497488,22.624,4.923925451698571,0.3208456450804765,0.3208456450804765,2.605135306120098,7.242715597277043
