Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
0,1000,,,,-0.0625,-0.01953125,-1.03125,0.0002002020212116183,-0.008024856306136205,22.20800018310547,0.072265625,0,0,1.6048750132322311,0,0,0,0,0.05859375,,
0,1175,,,,-0.01953125,-0.029296875,-1.033203125,0.006343398911507435,0.13522465923523572,22.206401824951172,0.12890625,465,0,2.862543985247612,0.30900926723379896,10.794917696507271,0.43760713212825303,0.04723932974729075,0.080078125,,
0.015,1175,,,,-0.041015625,-0.05078125,-0.994140625,0.006486234424007109,0.13522465923523572,22.20720100402832,0.13671875,467,0,3.036140762269497,0.31689176853639167,10.437321367785234,0.4267219052731772,0.04453833660009758,0.080078125,,
0.029000000001862643,1175,,,,-0.0625,-0.0390625,-1,0.006482394160389331,0.13571229911645402,22.20800018310547,0.1220703125,467,0,2.710937522351742,0.31693200947534467,11.690863653707732,0.42820635044442107,0.050061020586975175,0.080078125,,
0.04600000000186265,1175,,,,-0.041015625,-0.04296875,-1.01171875,0.008127625937775005,0.1424438496506634,22.20720100402832,0.125,467,0,2.77590012550354,0.3972047871386001,14.30904460464147,0.3586156417620396,0.0513144721389515,0.080078125,,
0.061,1175,,,,-0.01953125,-0.0234375,-1.056640625,0.007146397858943923,0.14436260657458763,22.206401824951172,0.1328125,466,0,2.9492877423763275,0.3490208503835154,11.834072524313925,0.4136217260830043,0.048948295040981804,0.080078125,,
0.078,1175,,,,-0.0625,-0.02734375,-1.001953125,0.0051562104581883515,0.13832011239427372,22.206401824951172,0.134765625,466,0,2.9926596209406853,0.25178421083925934,8.413392858895051,0.5493597550585814,0.04621979440174203,0.080078125,,
0.09300000000186265,1175,,,,-0.046875,-0.041015625,-1.015625,0.0036422822891400693,0.13832011239427372,22.21000099182129,0.1220703125,466,0,2.7111817616969347,0.17774071813639503,6.555839252368926,0.7782128588460487,0.05101838406721165,0.08203125,,
0.107,1175,,,,-0.041015625,-0.03125,-1.025390625,0.0027555266262324217,0.14003745284552083,22.20880126953125,0.13671875,466,0,3.0363595485687256,0.13439721981193645,4.42626170129583,0,0.046120181291287275,0.08203125,,
0.124,1175,,,,-0.01953125,-0.03125,-1.0703125,0.0015860835745975781,0.13576530345136903,22.203201293945312,0.125,466,0,2.775400161743164,0.07734887233829812,2.7869448667076933,0,0.04891737967115273,0.080078125,,
0.139,1175,,,,-0.041015625,-0.0546875,-0.994140625,0.005010888837397336,0.1314931540572173,22.204801559448242,0.11328125,466,0,2.515387676656246,0.24443715803190888,9.717673355100633,0.5379425743448226,0.05227550221284924,0.080078125,,
0.15400000000186265,1175,,,,-0.0625,-0.021484375,-1.013671875,0.007006762450646997,0.12341529341616606,22.20800018310547,0.12939453125,466,0,2.8735937736928463,0.34187416103051477,11.897094299142129,0.3609962596885184,0.042948065431519036,0.080078125,,
0.185,1175,,,,-0.041015625,-0.04296875,-1.013671875,0.009770105024205994,0.1373872360997691,22.2096004486084,0.11328125,466,0,2.51593130081892,0.47648347652734296,18.938652115510884,0.2883357825985077,0.054606910790867144,0.080078125,,
0.20000000000186263,1175,,,,-0.041015625,-0.046875,-1.037109375,0.00614359614891073,0.1435145372159471,22.20800018310547,0.119140625,465,0,2.6458750218153,0.29948075519361483,11.31877933479054,0.479211217172084,0.054240860219272054,0.080078125,,
0.21599500000104307,1175,,,,-0.041015625,-0.04296875,-0.994140625,0.003914864571234551,0.13301967890277028,22.20560073852539,0.126953125,465,0,2.8190704062581062,0.19081660180854368,6.76877744468341,0.6971074720020217,0.04718565333007556,0.080078125,,
