Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Airspeed (m/s),Airspeed Pressure (mm H2O),Electrical forward flight efficiency (%),Vibration (g),App message,
31.092,1185.7894736842106,,,,-0.0625,-0.02734375,-1.0546875,0.004029086778535423,0.3047552513310801,22.20600128173828,0.1220703125,536,0,2.7106935158371925,0.2262239699644653,8.345612244348342,0,0.11242704110610491,1.9666557144765926,0.23343484374037055,22.11808128620343,0.1015625,,
31.107,1185.7894736842106,,,,-0.078125,-0.029296875,-1.015625,0.010234827830246086,0.108147279597884,22.20400047302246,0.1220703125,534,0,2.7104492764919996,0.5720377320041675,21.104904525072968,0.18905619952548183,0.039900130408584394,1.9633096472010967,0.23264117799326223,7.836307079702487,0.1015625,,
31.125,1185.7894736842106,,,,-0.0625,-0.0078125,-1.087890625,0.016058783322253724,0.1048482717643635,22.20479965209961,0.130859375,533,0,2.9057062044739723,0.8966463289992443,30.858120742512114,0.11693381032562267,0.03608357637910074,1.9693832249724992,0.234082764117325,7.108666507327214,0.1015625,,
31.141,1185.7894736842106,,,,-0.046875,-0.0546875,-0.98828125,0.005460861986269017,0.15723479680805236,22.202001571655273,0.1220703125,533,0,2.7102052699774504,0.30497996573133535,11.253020909883805,0.5155577889551096,0.05801582579365311,1.9569680174202289,0.2311406910896972,11.357389940607792,0.1015625,,
31.156,1185.7894736842106,,,,-0.041015625,-0.0390625,-1.041015625,-0.004179688910179353,0.24946731874651007,22.20720100402832,0.125,534,0,2.77590012550354,0.23359099667580502,8.414964015804866,0,0.08986898212026179,1.9369339365103202,0.2264323908927708,17.412974406633005,0.1015625,,
31.17,1185.7894736842106,,,,-0.041015625,-0.068359375,-0.97265625,-0.016609068939617694,0.2958790934467546,22.205001831054688,0.13916015625,534,0,3.0900515243411064,0.9283808952816719,30.04418819455223,0.3187044185748615,0.09575215530098485,1.9343070199855825,0.22581861319129778,18.527733567470946,0.1015625,,
31.187999999999068,1185.7894736842106,,,,-0.09375,0.01171875,-1.06640625,-0.007758195581165621,0.3327377151698013,22.20600128173828,0.13427734375,534,0,2.981762867420912,0.43410930576215506,14.558813864954987,0.7664837190845789,0.11159093796670831,1.913149186727468,0.22090552541226785,21.356304086858678,0.1015625,,
31.20299999999907,1185.7894736842106,,,,-0.08203125,0.0078125,-1.01953125,0.003833370139247446,0.2958790934467546,22.20560073852539,0.1328125,534,0,2.9491813480854034,0.21454531409958358,7.2747413189380685,0,0.10032583911424713,1.9007840789487107,0.2180592220157355,19.076290043283965,0.103515625,,
31.218,1185.7894736842106,,,,-0.041015625,-0.021484375,-1.03515625,0.01799206527604765,0.11551900394249336,22.20400047302246,0.1416015625,534,0,3.1441211607307196,1.006187049013997,32.00217159507145,0.11480867703047366,0.03674126982932356,1.8900323518195619,0.21559930106197808,6.946591021555825,0.103515625,,
31.233999999999067,1185.7894736842106,,,,-0.0625,0.0078125,-1.044921875,0.02141292379243538,0.09391963669371087,22.202999114990234,0.11962890625,533,0,2.6561204995959997,1.1957623426105435,45.01913007306788,0.07854373176585326,0.03535970476791101,1.8502494503213367,0.20661860493228354,6.544662337395166,0.103515625,,
31.249,1185.7894736842106,,,,-0.041015625,-0.056640625,-0.984375,0.008044036084001146,0.18016666233486914,22.20560073852539,0.130859375,533,0,2.905811034142971,0.449065034747011,15.454034328817137,0.40120394240083584,0.06200219498719291,1.8129021501069476,0.19836158564536455,11.244231000609629,0.1015625,,
