Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
0,1179,,,,-0.046875,-0.013671875,-1.029296875,0.0073573997655347,0.20610739494111835,22.20100212097168,0.1611328125,469,0,3.577309912070632,0.36137669556644925,10.10191189606147,0.570339475316885,0.057615191304970975,0.083984375,,
0,1179,,,,-0.041015625,0.001953125,-1.0625,0.006312857955002498,0.18706556470985342,22.202402114868164,0.162109375,469,0,3.5992175303399563,0.3102642673993907,8.620325523089052,0.6029233281609301,0.05197395354211462,0.083984375,,
0.015,1179,,,,-0.041015625,-0.033203125,-0.962890625,0.006803224145952379,0.18631334793999532,22.20240020751953,0.158203125,470,0,3.5124890953302383,0.3347439117065795,9.530105364643344,0.5565847246933909,0.053043110706790235,0.083984375,,
0.02999500000104308,1179,,,,-0.09375,0.00390625,-1.013671875,0.007233924309092078,0.21440327131726764,22.20400047302246,0.15869140625,470,0,3.5235840594395995,0.35602159464102934,10.103962006731635,0.6022198499881641,0.06084806483980034,0.083984375,,
0.045,1179,,,,0.01953125,-0.0390625,-1.0234375,0.007794158284302041,0.21440327131726764,22.200801849365234,0.15625,470,0,3.468875288963318,0.38354736690444363,11.056822023113657,0.5590007644888453,0.06180771963737636,0.083984375,,
0.06,1179,,,,-0.01953125,-0.0078125,-1.03515625,0.008991841983368005,0.18268121553696623,22.200801849365234,0.16015625,470,0,3.555597171187401,0.44216118423366974,12.435637754937488,0.41315525209111154,0.051378490515549415,0.083984375,,
0.07500000000093132,1179,,,,-0.0625,-0.005859375,-1.009765625,0.00904131773449345,0.18268121553696623,22.20400047302246,0.162109375,469,0,3.5994766391813755,0.44451996883204137,12.349572268182243,0.41096290008512754,0.05075216034143041,0.08203125,,
0.091,1179,,,,-0.08203125,0.0078125,-1.01171875,0.008577883923562441,0.2103413007600339,22.200000762939453,0.166015625,469,0,3.68554700165987,0.4215821646743929,11.438794960002511,0.49893311051830214,0.05707193549975131,0.083984375,,
0.108,1179,,,,0,-0.0234375,-1.080078125,0.007658900924686622,0.2103413007600339,22.201601028442383,0.158203125,469,0,3.512362662702799,0.376198663284839,10.710701012729427,0.559122935003025,0.0598859858617715,0.083984375,,
0.123,1179,,,,-0.041015625,0.00390625,-0.998046875,0.007239472205189447,0.18743092714092735,22.203332901000977,0.1513671875,469,0,3.3608560543507338,0.35555229107895103,10.579218072094383,0.5271543225671634,0.05576880536085207,0.083984375,,
