Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
0,1173,,,,-0.041015625,-0.01953125,-1.005859375,0.0036210754067349067,0.07571599086314494,22.20400047302246,0.138671875,457,0,3.0790703780949116,0.17319622135731275,5.62495169287014,0.4371688381522998,0.02459053596234851,0.087890625,,
0,1173,,,,-0.041015625,0.009765625,-1.0703125,0.005652201731930516,0.08734311293438009,22.203201293945312,0.12890625,458,0,2.862131416797638,0.27129274647136814,9.478696361710403,0.3219515231071545,0.030516807307229086,0.087890625,,
0.015005000000819564,1173,,,,-0.041015625,-0.02734375,-1.005859375,0.005652201731930516,0.05375126118328853,22.197999954223633,0.1416015625,459,0,3.143271477892995,0.27151197225292495,8.637878533957414,0.19797013272481753,0.017100419598284015,0.087890625,,
0.03,1173,,,,-0.041015625,-0.015625,-1.0078125,0.004308452124724015,0.05375126118328853,22.20560073852539,0.142578125,459,0,3.1660329177975655,0.20699843723876862,6.538101233096655,0.259669888817989,0.016977480202789653,0.087890625,,
0.04500499999895692,1173,,,,-0.041015625,-0.017578125,-1,0.003723219144525823,0.04647625042337523,22.20240020751953,0.13671875,458,0,3.035484403371811,0.17839287128364478,5.876916089092281,0.2605275092493912,0.015310983107588853,0.087890625,,
0.06,1173,,,,-0.041015625,0,-1.07421875,0.003282417153379146,0.08065912963649814,22.2007999420166,0.125,457,0,2.775099992752075,0.15717446516483496,5.663740606657008,0.5131821479520086,0.029065305699672552,0.08984375,,
0.076,1173,,,,-0.0625,0.005859375,-1.013671875,0.002823268873696199,0.07921917181991264,22.20400047302246,0.12451171875,457,0,2.7646582620218396,0.13516921529622342,4.88918348980217,0.5860740675774716,0.028654236550009756,0.087890625,,
0.09600500000081956,1173,,,,-0.01953125,-0.01953125,-1.0546875,0.0020552566012666815,0.07921917181991264,22.200000762939453,0.1171875,458,0,2.601562589406967,0.09861588883371335,3.790640641714989,0.8033104275264653,0.030450611544952627,0.08984375,,
0.111,1173,,,,-0.03125,-0.029296875,-1.025390625,0.0019009566657277068,0.058748129725917315,22.19933319091797,0.1302083283662796,458,0,2.8905380656354964,0.09124711655607917,3.1567519432067446,0.6438354650890427,0.020324288555252534,0.08984375,,
0.12600499999895692,1173,,,,-0.041015625,-0.001953125,-1.01953125,0.0021671095607118033,0.06103701789705695,22.202402114868164,0.12109375,458,0,2.6885721310973167,0.10403152527023497,3.869396847008729,0.586716552876694,0.022702391797889104,0.087890625,,
0.141,1173,,,,-0.041015625,-0.03515625,-1.05078125,0.0022178034945361906,0.06103701789705695,22.200000762939453,0.13427734375,458,0,2.980957133695483,0.1064459259990854,3.570864028733104,0.5734086797984301,0.02047564428455553,0.087890625,,
