% Model:              Lifting Surface.mph
% Version:            COMSOL 6.3.0.420
% Date:               Aug 24 2025, 19:22
% Table:              Accumulated Probe Table 24 - 
AR                                              lambda                                            aoa_root (rad)                                    aoa_tip (rad)                                     rot (1/s)                                         Max Wall Resolution (1), Max Wall Res             Thrust (N), Thrust                                Torque (N*m), Torque                              Thrust over Torque (1/m), T Over Q                Ideal Power (W), Ideal Power                      Mechanical Power (W), Mechanical Power            Main Rotor Power (W), Electrical Power            Motor Efficiency (1), Motor Efficiency            Propeller Efficiency (1), Propeller Efficiency    System Efficiency (1), System Efficiency          CB Power in VTOL (W), CB VTOL Power               Total Power in VTOL (W), VTOL Power               Time in VTOL in minutes (1), Time in VTOL         Thrust Coefficient (1), Thrust Coefficient        Torque Coefficient*10 (1), Torque Coefficient*10  Open Air Efficiency (1), Open Air Efficiency
23.78642707039012                                 0.32651586284443973                               0.4036034848227566                                0.26468709195654266                               70.99971524273022                                 7.776230251671175                                 6.323620377081451                                 0.2503121012846805                                25.262943120315146                                24.91894279715078                                 111.66532165300222                                126.07036193623637                                0.8857380905234501                                0.2231573995244996                                0.19765900894100896                               44.405071127518106                                170.47543306375456                                25.784360367960655                                0.022863995727326242                              0.01967329465776776                               0.18496738864220516
17.293727359734063                                0.8461587295551607                                0.7538066668564558                                0.42488493671298494                               85.85758967079272                                 23.31560765287021                                 12.26309156885275                                 1.200127622521027                                 10.218156251659723                                67.26975243993733                                 647.4198222514491                                 865.3714879365148                                 0.7481409212998528                                0.10390437568933544                               0.07773511535530549                               158.16602075592562                                1023.537508692441                                 4.294517751103559                                 0.03027595983683627                               0.06438330054003931                               0.07484190192901913
6.9028653178023385                                0.5173562736437772                                0.4553710649150545                                0.4143328754703432                                76.78268855288138                                 8.204049092337344                                 21.23845974598412                                 0.9375802532087745                                22.652417937875313                                153.15040892532713                                452.3260866229853                                 587.0221604631893                                 0.7705434600051183                                0.33858407342528163                               0.26089374343974353                               134.21710850472692                                721.2392689679161                                 6.094510087186527                                 0.06526897125236719                               0.06253941562993397                               0.16610131867565747
2.068284089672017                                 0.7783563897370354                                0.6884927875219145                                0.09839772965397053                               79.50432894542196                                 16.966848769883782                                51.50439400890158                                 2.476529318228136                                 20.797005563314325                                560.4998119814596                                 1237.1265242180077                                2131.8581570658093                                0.580304332217267                                 0.453065875647403                                 0.2629160904179974                                270.948345577986                                  2402.8065026437957                                1.829360789211926                                 0.13021912315442596                               0.13170764675548835                               0.15735621769626335
3.683561664188919                                 0.8227094481232831                                0.8311071693078562                                0.3541612673320504                                66.87179937962526                                 14.58971971279021                                 33.79410075145883                                 2.057872342818028                                 16.421864489991425                                304.8003630907861                                 864.6519158273906                                 1482.6137797930533                                0.583194306981337                                 0.35251221620103723                               0.205583117629819                                 227.4504661315343                                 1710.0642459245876                                2.570429742903263                                 0.13235710871875242                               0.17346303015567976                               0.12143964098306793
15.144843990508784                                0.3287456682722173                                0.8162725020156103                                0.36205106575282264                               64.57981433157732                                 7.779801367055969                                 2.7464127255026636                                0.2618083993889372                                10.490162775192898                                7.131568955538444                                 106.2331932299625                                 120.64242290932965                                0.880562497570224                                 0.06713126790889891                               0.05911327693491587                               46.36014495109082                                 167.00256786042053                                26.320553368220132                                0.011997578165894224                              0.02485854615702783                               0.07681357784045742
14.229942266607278                                0.5705413359814133                                0.9257294783138357                                0.05088759027641546                               93.93628283613884                                 14.245644591888462                                5.8172548644374515                                0.2478797518969542                                23.468051827225228                                21.97731808950763                                 146.30335716371445                                164.26413843603763                                0.8906591454268217                                0.15021745580940332                               0.13379255081939473                               43.989032011148375                                208.25317044718605                                21.10700159119423                                 0.011995474179071671                              0.011106211030268117                              0.171898319339279
24.824401372423157                                0.5907691953918807                                0.956031075719457                                 0.27670795549693383                               99.73866616378533                                 11.981311437879482                                10.03688977440651                                 1.0126665323423147                                9.911347372358609                                 49.824606577852954                                634.6143402295093                                 795.3037810697273                                 0.7979521226164903                                0.07851163048070076                               0.06264852219215675                               141.45978691488642                                936.7635679846137                                 4.692325950994069                                 0.018383511440422065                              0.04031520765223069                               0.0725737727154604
12.072688522991845                                0.7159517400522526                                0.5623926187742124                                0.2286983294907342                                98.08432468013822                                 16.622682801139636                                13.962282132511735                                0.41106185679098517                               33.96637732702895                                 81.69046394366683                                 253.3300181686951                                 288.1831795202196                                 0.8790590019530297                                0.3224665775268223                                0.2834671478039378                                70.11895397161648                                 358.30213349183606                                12.267858851865181                                0.026368172623148396                              0.01686147390092425                               0.248888385317515
29.775826030829435                                0.6977769982119515                                0.4737148179631818                                0.32633911840492635                               88.76124833512918                                 10.466526726564645                                7.469987903007418                                 0.457635211701308                                 16.323018229381724                                31.99167990108545                                 255.22470043085784                                294.28897034563477                                0.8672588039269806                                0.12534711509927793                               0.10870838911669735                               76.94930273095054                                 371.2382730765854                                 11.840374009856466                                0.0172773738273296                                0.023007129938536944                              0.11951857774576927
8.749829726107706                                 0.252142100517886                                 0.5805006390015498                                0.16815556320573607                               83.20466504746095                                 8.001094165948068                                 15.485395443058286                                0.6417222824342627                                24.13099227958411                                 95.46101712242101                                 335.4862031058964                                 403.26206765520385                                0.8319309699932967                                0.2845452845412204                                0.23672203457539617                               101.5185851198744                                 504.78065277507835                                8.70794071808177                                  0.040716760560616315                              0.03666643000712443                               0.17673587825845252
19.254941813271483                                0.28191213638853535                               0.639628279545046                                 0.3787783092178735                                92.15078147158049                                 10.131555792114332                                10.663123681328043                                0.9562433759680817                                11.151056257548362                                54.56363728771842                                 553.6653317867847                                 696.5156169485651                                 0.7949072760383931                                0.09854985341348903                               0.07833799553089955                               136.05133437770436                                832.5669513262692                                 5.279575405915239                                 0.02288594330723908                               0.04461259000658732                               0.08164536074077193
5.163471856854025                                 0.45735720326567686                               0.9027800235978609                                0.3129995306096276                                90.66267533218996                                 9.780886653749574                                 36.13836599475533                                 3.1689931474419435                                11.403737500640137                                339.59003562576294                                1805.2181809431615                                3266.8076493794783                                0.5525939616573565                                0.18811578523341665                               0.10395164701241807                               383.8410324504529                                 3650.6486818299322                                1.2040599857986483                                0.07934069062844605                               0.15086167250751611                               0.08370226109758196
26.76048557984228                                 0.8926351246758628                                0.6679899915804017                                0.10609177513163703                               87.01029927941585                                 12.429868602816793                                7.982807365653477                                 0.28586398728923146                               27.925194220343077                                35.33826959093189                                 156.28236612721193                                176.06226642407714                                0.8876539493748088                                0.2261180865547362                                0.20071461255538647                               50.391290199552685                                226.45355662362982                                19.410602622177283                                0.019206020557202566                              0.014947927247780853                              0.20449210503463905
22.474468142794375                                0.4156904151535441                                0.7269564505234151                                0.07490293399428638                               65.68181802221466                                 8.422832340026366                                 4.607681185970025                                 0.2720233585679165                                16.93854972685964                                 15.498198930107598                                112.26160110486308                                127.62689529160488                                0.879607710023543                                 0.13805431935387052                               0.12143364370571706                               48.081756699273626                                175.70865199087854                                25.01641182830421                                 0.01946248664303952                               0.024975125848892214                              0.1240254392646883
10.525672056913514                                0.970158566430497                                 0.40902361751310873                               0.2442509892759456                                74.37239336312501                                 8.110896395203342                                 8.585338082552635                                 0.2569426680504732                                33.41343867755803                                 39.360835061350095                                120.06816005071823                                135.4657221239495                                 0.8863361016217619                                0.32782075651632875                               0.2905593713613796                                45.534944659637176                                181.00066678358664                                24.284993409751348                                0.02812046722932104                               0.01826659262658337                               0.24501073917238875
26.15566625691313                                 0.36940147324875205                               0.6025743498912165                                0.13042344820597696                               95.0977171684609                                  9.492257881509522                                 8.626091149209195                                 0.4582363861699693                                18.824544295375087                                39.70090328408568                                 273.8038379563749                                 314.1487828063878                                 0.8715737667687294                                0.1449976142789175                                0.12637611684955538                               77.0357549012841                                  391.1845377076719                                 11.236640450458664                                0.017384691845442883                              0.020074735504528415                              0.1378279499975209
5.958370359958423                                 0.4412625764083035                                0.9795126011698545                                0.15357538106444543                               68.50411802682358                                 9.481027253551208                                 15.655971560660078                                1.3182905908715061                                11.875963971122708                                96.8893844793603                                  567.423998754277                                  825.0896113635131                                 0.687711965996727                                 0.17075306066023166                               0.11742892304660632                               167.93206332180245                                993.0216746853155                                 4.426489483618722                                 0.060345814464446625                              0.1102458946067352                                0.08711739064010751
28.659670593302668                                0.6688248787485573                                0.8672551773133901                                0.29782571008954517                               72.37158999182685                                 8.786727787710978                                 4.659125479738071                                 0.44180218073150784                               10.54572766486528                                 15.758367275239133                                200.89810382410846                                235.11196842764474                                0.8544784222073083                                0.0784396018443061                                0.06702494722249216                               74.65683587560653                                 309.76880430325144                                14.189937588734345                                0.016209232520669217                              0.03340938574782485                               0.07721720772906963
20.29700140098672                                 0.7759139887019468                                0.5434511222221278                                0.4007661997797975                                61.65420170195342                                 11.87054718274362                                 5.324453875334137                                 0.41137182846891757                               12.943166028532362                                19.24845381329517                                 159.3591829081907                                 188.23898913193355                                0.8465790410534904                                0.12078659956724615                               0.10225540363375124                               70.16529282538627                                 258.4042819573198                                 17.010554030702995                                0.025506950321226213                              0.042828142852461656                              0.0947871412684715
18.452526482358497                                0.6178846410260461                                0.3528829864919947                                0.06272788954430904                               76.31167194965789                                 12.220725430584757                                5.865718910103989                                 0.1509816799345255                                38.8505341353183                                  22.25634485548186                                 72.39275265813892                                 81.53488944385018                                 0.8878745424434891                                0.3074388531761355                                0.2729671310931122                                26.716911058779544                                108.25180050262972                                40.605329237856154                                0.018340156443344316                              0.010259022813551117                              0.28452286422263506
8.508385203474866                                 0.5337767164823779                                0.5048266023181951                                0.19962297820093164                               59.00410681624751                                 8.939495320733048                                 8.515759442820519                                 0.2927257254791079                                29.091257452288044                                38.89681524379523                                 108.52330212615539                                124.77242925411686                                0.8697698904710126                                0.3584190167617525                                0.3117420689515976                                51.52648692476028                                 176.29891617887708                                24.932654693918366                                0.04437625146455966                               0.03312036161222621                               0.21324343795408524
