Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
0,1173,,,,0,-0.02734375,-1.02734375,0.004725209601876621,0.11904367680697128,22.201000213623047,0.13427734375,445,0,2.9810913372784853,0.22024228081727257,7.387974935995667,0.5405123683119578,0.03993291829684404,0.072265625,,
0,1173,,,,-0.08203125,0.0078125,-1.04296875,0.004862750030868785,0.11904367680697128,22.200000762939453,0.138671875,445,0,3.0785157307982445,0.22662353086674447,7.3614543722985,0.5252926576144886,0.038669179311324756,0.072265625,,
0.017,1173,,,,-0.01953125,-0.001953125,-1.046875,0.00477720286487351,0.11751775135954487,22.201602935791016,0.1328125,445,0,2.9486503899097443,0.22263043690532885,7.550248671974415,0.5278602198023713,0.03985475923550977,0.072265625,,
0.03199500000104308,1173,,,,-0.08203125,0.015625,-1.0625,0.004120121330623434,0.11751775135954487,22.199199676513672,0.130859375,445,0,2.9049733951687813,0.19200751549524575,6.6096135618512255,0.6120476641574725,0.040453985415145936,0.072265625,,
0.04900000000372529,1173,,,,-0.01953125,-0.01171875,-1.052734375,0.0040076611859420075,0.11677628054354187,22.200000762939453,0.1328125,445,0,2.948437601327896,0.18655588181519567,6.327279292977948,0.62595871760946,0.039606156321893675,0.072265625,,
0.06399500000104308,1173,,,,-0.041015625,0.015625,-1.046875,0.004066085306743822,0.1124026773245098,22.199199676513672,0.1484375,444,0,3.295193701982498,0.18917183769981666,5.740841201110714,0.594182932783439,0.034111098615199655,0.072265625,,
0.08000000000372529,1173,,,,0,-0.01171875,-1.064453125,0.003798140245290875,0.1124026773245098,22.2007999420166,0.140625,444,0,3.1219874918460846,0.17668498673352823,5.659375227959398,0.6361755993112909,0.03600356427374543,0.07421875,,
0.095,1173,,,,-0.046875,-0.015625,-1.01171875,0.004569667449647602,0.11323011577135371,22.200000762939453,0.12451171875,444,0,2.7641602512449026,0.21269185642043495,7.694628280854713,0.5323669541325928,0.04096365821061132,0.07421875,,
0.11,1173,,,,-0.041015625,-0.015625,-1.0546875,0.005022699661604913,0.11111316286189593,22.199199676513672,0.14453125,445,0,3.2084780782461166,0.2338380336079391,7.288129384252,0.4751714729529076,0.034631111745863905,0.07421875,,
0.125,1173,,,,-0.041015625,-0.01953125,-1.015625,0.005382113791752404,0.11410053803361808,22.200000762939453,0.146484375,445,0,3.251953236758709,0.25058566574952645,7.705697084355694,0.4553354546132243,0.035086770850168966,0.07421875,,
