% Model:              LS_cruise.mph
% Version:            COMSOL 6.3.0.420
% Date:               Sep 1 2025, 11:38
% Table:              Accumulated Probe Table 4 - 
% AR                                              lambda                                            aoa_root (rad)                                    aoa_tip (rad)                                     Max Wall Resolution (1), Max Wall Res             Lift (N), Lift                                    Drag (N), Drag                                    Lift over drag (1), L_D
2.641506790664192                                 0.38530260527401605                               0.15201951296615746                               0.028024453241253907                              8.163675916536066                                 4.365724443897593                                 0.6752293235469075                                6.465543322326268
7.756246835970227                                 0.6003519610075164                                0.1651452204862971                                0.054330836263703886                              8.237714998808885                                 1.7623588576829405                                0.25911235464033905                               6.80152384138218
6.428994768957212                                 0.6983261361297124                                0.12493268731843254                               0.003840646733763555                              9.025909494396123                                 1.3791920834201006                                0.23607742274456442                               5.842117672185814
12.490985206346103                                0.5679760249503052                                0.11388219030862454                               0.03206903489073236                               11.595907488332013                                0.6002164860382184                                0.09640244883761795                               6.226153933591815
11.88819944275505                                 0.8248146372674412                                0.1817773356788853                                0.01630751249928288                               11.541298826720489                                0.5694243924930185                                0.08475463770394766                               6.718504236689059
10.612281124705289                                0.41710074766485905                               0.19859753102462158                               0.00907718327748197                               8.231555504932928                                 1.3606670504541531                                0.20555453863948403                               6.619494074225167
8.650797556356371                                 0.9410981859276943                                0.12826544207927332                               0.04704220870373264                               8.163389097974528                                 0.9967971774619644                                0.15024952309247666                               6.634278478531
4.344948085790552                                 0.8762898232469314                                0.19095524025775942                               0.013392998757995333                              10.102721734477594                                2.7947500433341106                                0.42804899715015365                               6.52904238052391
3.0502245733511777                                0.48696231053372707                               0.23383548634332013                               0.0226009783526515                                8.2181589685208                                   5.497882639490247                                 0.8480741973895412                                6.482784945483889
13.430498689344889                                0.7562152836330718                                0.143384311928466                                 0.08132866690256292                               14.762605425179034                                1.6559144826730503                                0.18470047786417268                               8.965404431117916
7.38354164559809                                  0.30643672890984924                               0.22023221520026354                               0.06174004633049229                               8.182724133513826                                 2.6008495353729                                   0.4065074960837691                                6.398035855252574
10.924240287038673                                0.974775745682906                                 0.20402516610170995                               0.06949015474891541                               11.674611537313057                                0.8235666371229599                                0.10544764547379852                               7.810194655580037
5.537798512985835                                 0.5248600119587511                                0.10525808823774434                               0.09165476648208552                               10.618276921116834                                2.1849040430354254                                0.3182214116452561                                6.86598689805038
