% Model:              LS_cruise.mph
% Version:            COMSOL 6.3.0.420
% Date:               Sep 2 2025, 19:55
% Table:              Accumulated Probe Table 4 - 
% AR                                              lambda                                            aoa_root (rad)                                    aoa_tip (rad)                                     Max Wall Resolution (1), Max Wall Res             Lift (N), Lift                                    Drag (N), Drag                                    Lift over drag (1), L_D
2.641506790664192                                 0.38530260527401605                               0.15201951296615746                               0.028024453241253907                              5.515308718161507                                 1.0842840414679682                                0.1874792236041293                                5.783489074808005
7.756246835970227                                 0.6003519610075164                                0.1651452204862971                                0.054330836263703886                              5.544693710054764                                 0.43607519762238184                               0.07150968965747861                               6.098127396596474
6.428994768957212                                 0.6983261361297124                                0.12493268731843254                               0.003840646733763555                              5.5917572381982845                                0.3433841272873182                                0.06746360134594816                               5.089916939454073
12.490985206346103                                0.5679760249503052                                0.11388219030862454                               0.03206903489073236                               7.3038969351370575                                0.14951272979152372                               0.02931333390395009                               5.100502395306742
11.88819944275505                                 0.8248146372674412                                0.1817773356788853                                0.01630751249928288                               7.383337891909152                                 0.1416958944799034                                0.02593755242540805                               5.462963203154826
10.612281124705289                                0.41710074766485905                               0.19859753102462158                               0.00907718327748197                               5.517992269656722                                 0.3367696739941916                                0.05636651709651233                               5.974640466388318
8.650797556356371                                 0.9410981859276943                                0.12826544207927332                               0.04704220870373264                               5.473768181102359                                 0.2463440433372741                                0.04342616700638039                               5.672709804231165
4.344948085790552                                 0.8762898232469314                                0.19095524025775942                               0.013392998757995333                              6.078109335856067                                 0.6938740750247707                                0.11843867553641464                               5.858509240180038
3.0502245733511777                                0.48696231053372707                               0.23383548634332013                               0.0226009783526515                                5.552567478993282                                 1.3677087789434237                                0.2278159806986785                                6.003568207765142
13.430498689344889                                0.7562152836330718                                0.143384311928466                                 0.08132866690256292                               9.14097307493334                                  0.4073930598892932                                0.051037308929951515                              7.9822598101408175
7.38354164559809                                  0.30643672890984924                               0.22023221520026354                               0.06174004633049229                               5.512200942359596                                 0.6365360901369317                                0.10814326901249918                               5.886044466284452
10.924240287038673                                0.974775745682906                                 0.20402516610170995                               0.06949015474891541                               7.453793277305711                                 0.20243173625450045                               0.030927228206460034                              6.545421235395962
5.537798512985835                                 0.5248600119587511                                0.10525808823774434                               0.09165476648208552                               6.571466180858357                                 0.5429942412403234                                0.08913102662475474                               6.092090058901167
9.767759581330333                                 0.6794030682707243                                0.24101603136853003                               0.04161119832881041                               5.915522619955765                                 0.3654459996127799                                0.06319626495571379                               5.782715163133051
9.14050335375806                                  0.6220059341121509                                0.21000480747237593                               0.1045858284070261                                5.62886989203974                                  0.440858317937402                                 0.07177505906837073                               6.142221597023752
1.5609268159820409                                0.729531801373632                                 0.13469512215345614                               0.05115363827597761                               5.486229029064453                                 1.2859069854738312                                0.2726331429525872                                4.71662018618719
3.9354192239046784                                0.8467521915443068                                0.22569002916394088                               0.07430900243459214                               6.141647814794531                                 1.055952644049045                                 0.17013065306246383                               6.206715985868516
1.6883644039496633                                0.4664411123451069                                0.18023078847501017                               0.08717889348506219                               5.470779514690685                                 1.829996784244449                                 0.33627219505085537                               5.4420104046000395
13.308990397117164                                0.3537401925182987                                0.1692955753729471                                0.06442478141927616                               5.96519243037113                                  0.25249340371099765                               0.039829816657987016                              6.3393062006567265
5.985518541945275                                 0.9140756044806642                                0.15797176642608246                               0.09844232475204341                               5.48830074482975                                  0.5459875621658575                                0.089544512353271                                 6.097387185624817
5.580018289894833                                 0.30005334552659657                               0.24433545464971676                               0.07994038919628348                               5.538434066630565                                 0.9731138438600551                                0.16873202535634635                               5.767214859211991
