% Model:              LS_cruise.mph
% Version:            COMSOL 6.3.0.420
% Date:               Aug 31 2025, 11:23
% Table:              Accumulated Probe Table 4 - 
% AR                                              lambda                                            aoa_root (rad)                                    aoa_tip (rad)                                     Max Wall Resolution (1), Max Wall Res             Lift (N), Lift                                    Drag (N), Drag                                    Lift over drag (1), L_D
2.641506790664192                                 0.38530260527401605                               0.15201951296615746                               0.028024453241253907                              6.490213261733517                                 2.0225660452448424                                0.32095683119031115                               6.301676265134742
7.756246835970227                                 0.6003519610075164                                0.1651452204862971                                0.054330836263703886                              6.467252170321763                                 0.8068743948618362                                0.1419927304442035                                5.682504958793648
6.428994768957212                                 0.6983261361297124                                0.12493268731843254                               0.003840646733763555                              6.455592551970849                                 0.6552733296774544                                0.13032332757734924                               5.0280586128261495
12.490985206346103                                0.5679760249503052                                0.11388219030862454                               0.03206903489073236                               6.216905754065466                                 0.2543942272573433                                0.0875616732512624                                2.9053148233856474
11.88819944275505                                 0.8248146372674412                                0.1817773356788853                                0.01630751249928288                               6.201640144872638                                 0.2176808062054137                                0.10145155285552901                               2.1456626348085543
10.612281124705289                                0.41710074766485905                               0.19859753102462158                               0.00907718327748197                               6.388386825403553                                 0.6193045811567791                                0.12101317474706175                               5.117662456598065
8.650797556356371                                 0.9410981859276943                                0.12826544207927332                               0.04704220870373264                               6.426883570662133                                 0.431152729932131                                 0.11005090004886323                               3.917757417165118
4.344948085790552                                 0.8762898232469314                                0.19095524025775942                               0.013392998757995333                              6.519217854858953                                 1.3202431170577835                                0.21397829280557853                               6.16998621564553
3.0502245733511777                                0.48696231053372707                               0.23383548634332013                               0.0226009783526515                                6.558025154824772                                 2.5696386762419428                                0.4101148157701207                                6.265656780569194
13.430498689344889                                0.7562152836330718                                0.143384311928466                                 0.08132866690256292                               11.148218632823978                                0.7292700305207831                                0.08644644458602088                               8.436090506823598
7.38354164559809                                  0.30643672890984924                               0.22023221520026354                               0.06174004633049229                               6.491042421253045                                 1.1484834737023422                                0.18788466999217895                               6.112704531722304
10.924240287038673                                0.974775745682906                                 0.20402516610170995                               0.06949015474891541                               9.102088680284401                                 0.3630940550495882                                0.051172104265074896                              7.095546690218891
5.537798512985835                                 0.5248600119587511                                0.10525808823774434                               0.09165476648208552                               8.062777291542927                                 0.9663698535972066                                0.15058440637970574                               6.417462981926955
9.767759581330333                                 0.6794030682707243                                0.24101603136853003                               0.04161119832881041                               7.339845810278215                                 0.6522421987283825                                0.10835311431584829                               6.0195980784373475
9.14050335375806                                  0.6220059341121509                                0.21000480747237593                               0.1045858284070261                                6.666989749791382                                 0.7828505426867379                                0.12298787797486282                               6.3652658747941215
1.5609268159820409                                0.729531801373632                                 0.13469512215345614                               0.05115363827597761                               6.461166539395847                                 2.2945399878437627                                0.4591828629902032                                4.997007015683678
3.9354192239046784                                0.8467521915443068                                0.22569002916394088                               0.07430900243459214                               7.633352101458386                                 1.8806054978332594                                0.29270021107872235                               6.425022690972593
1.6883644039496633                                0.4664411123451069                                0.18023078847501017                               0.08717889348506219                               6.451575268518321                                 3.2656030083797627                                0.5743640943177803                                5.685597412314901
13.308990397117164                                0.3537401925182987                                0.1692955753729471                                0.06442478141927616                               7.282090563482045                                 0.45168893640147945                               0.06726120976879901                               6.715444725928909
5.985518541945275                                 0.9140756044806642                                0.15797176642608246                               0.09844232475204341                               6.454647211233538                                 0.9757016169421966                                0.1530409338804453                                6.375429058113359
4.331732967535437                                 0.3001600365797897                                0.18742936814055247                               0.10469581370330867                               6.4914722196744385                                1.823786271241474                                 0.29161712345903706                               6.254043828457342
