Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
59.181,1173,,,,-0.03125,-0.0234375,-1.05859375,0.003987761530518155,0.09888426737477429,22.194000244140625,0.1171875,449,0,2.6008594036102295,0.18768684424921672,7.216339491042473,0.5268577441872939,0.03801984345540322,0.068359375,,
0,1173,,,,-0.078125,0.001953125,-1.0234375,0.0038382878546730638,0.09888426737477429,22.195199966430664,0.119140625,449,0,2.6443499960005283,0.1806336510114708,6.830928254000863,0.5474299324686452,0.03739454592785854,0.0703125,,
0.01499999999627471,1173,,,,-0.0625,0,-1.0234375,0.0035147247528583767,0.08300174757691335,22.196800231933594,0.130859375,449,0,2.904659405350685,0.16540292727362094,5.694400072136909,0.5018154693212058,0.02857538044702091,0.0703125,,
0.029999999996274708,1173,,,,-0.041015625,0.00390625,-1.046875,0.003058326040748586,0.11173642818549263,22.19759750366211,0.13671875,450,0,3.034827783703804,0.14398095616026502,4.744287532010989,0.7760500497101781,0.03681804575056506,0.0703125,,
0.04499999999627471,1173,,,,-0.0625,-0.01953125,-1.0234375,0.00418679116055516,0.10311817319368986,22.19700050354004,0.1123046875,450,0,2.4928272049874067,0.19717342496463955,7.9096306623320745,0.5229821068036057,0.04136595307824828,0.0703125,,
0.06099499999731779,1173,,,,-0.01953125,-0.03125,-1.05859375,0.006561988976634004,0.10311817319368986,22.198400497436523,0.1328125,450,0,2.9482250660657883,0.3090576848514335,10.48283892599321,0.3336534836312503,0.03497635726002909,0.0703125,,
0.076,1173,,,,0,-0.03515625,-1.029296875,0.005248738305758127,0.0886541193047042,22.198400497436523,0.11328125,450,0,2.514662556350231,0.24737725199698485,9.837393545002197,0.35837619906047286,0.03525487707319917,0.0703125,,
0.091,1173,,,,-0.0625,0.00390625,-1.02734375,0.0038413033723831845,0.09516616734090427,22.197601318359375,0.12890625,451,0,2.861409544944763,0.18125562717124014,6.334487402946687,0.5250384157783782,0.03325849230811222,0.0703125,,
0.10699499999731779,1173,,,,-0.041015625,-0.015625,-1.01953125,0.0033914923256204038,0.09516616734090427,22.198001861572266,0.13671875,451,0,3.034883067011833,0.16007413622205355,5.274474590537145,0.5945130774211428,0.0313574412059986,0.0703125,,
0.125,1173,,,,-0.033203125,-0.01171875,-1.0546875,0.00299387466443826,0.09516616734090427,22.194400787353516,0.12890625,451,0,2.860996976494789,0.14132299740700413,4.939641620318977,0.673394770044608,0.03326328833017472,0.072265625,,
0.1409949999973178,1173,,,,-0.0625,-0.00390625,-1.01953125,0.00273939922642205,0.10583689951903413,22.195335388183594,0.1171875,451,0,2.601015865802765,0.1293237168711469,4.972046444293144,0.8183873931220665,0.040690601280269065,0.072265625,,
0.1549999999962747,1173,,,,-0.01953125,-0.01171875,-1.03125,0.0023003357424368847,0.1057401859343381,22.194400787353516,0.125,451,0,2.7743000984191895,0.10859858537821104,3.9144498261053693,0.9736792202778872,0.03811418454499187,0.072265625,,
0.16999999999627471,1173,,,,-0.041015625,-0.01171875,-1.025390625,0.002108383783924361,0.1057401859343381,22.196001052856445,0.1123046875,451,0,2.492714961990714,0.09952411864280492,3.9925992406016486,0,0.04241968598362832,0.072265625,,
0.184,1173,,,,-0.041015625,0,-1.025390625,0.002800962886611458,0.09958275437535682,22.19499969482422,0.1171875,451,0,2.600976526737213,0.13220449269098886,5.08287911605386,0.7532478840043569,0.038286679388175066,0.072265625,,
0.199,1173,,,,-0.01953125,-0.033203125,-1.046875,0.003545415040151423,0.09705745521940463,22.195199966430664,0.107421875,451,0,2.384249996393919,0.16733858934357293,7.018500140365555,0.5800064145403433,0.04070775101864322,0.072265625,,
0.214,1173,,,,-0.01953125,-0.02734375,-1.015625,0.0033584811886835184,0.09705745521940463,22.196001052856445,0.1171875,451,0,2.6010938733816147,0.15846337583221812,6.092182118217979,0.6124914019386385,0.03731409166452834,0.072265625,,
0.2299999999962747,1173,,,,-0.041015625,0.0078125,-1.02734375,0.003145443308111224,0.10051765236075189,22.198400497436523,0.130859375,450,0,2.9048688150942326,0.14820477659379597,5.101943875182821,0.6782349035635581,0.03460316412171306,0.072265625,,
0.2449999999962747,1173,,,,-0.03125,-0.02734375,-1.015625,0.0031236239844370873,0.09791713152781388,22.19700050354004,0.11474609375,450,0,2.5470191007480025,0.14713308642006617,5.776677779010628,0.6655004248892031,0.03844381516379591,0.072265625,,
0.2589999999962747,1173,,,,-0.0625,0.025390625,-1.029296875,0.002945221746507663,0.09791713152781388,22.196001052856445,0.1171875,450,0,2.6010938733816147,0.1387205506166783,5.3331620221891995,0.7058588730546846,0.03764459734800512,0.0703125,,
0.274,1173,,,,-0.0625,0.0078125,-1.0625,0.0034825186060659127,0.09316741992385277,22.195201873779297,0.12109375,450,0,2.6877002269029617,0.16415239995097483,6.107541246894477,0.5675666024479558,0.03466436434810649,0.072265625,,
0.2889949999973178,1173,,,,-0.01953125,-0.001953125,-1.03125,0.002883396621628668,0.10810429578246354,22.197601318359375,0.119140625,450,0,2.64463609457016,0.13593569933213517,5.140053091282836,0.7952605262163661,0.04087681326153648,0.072265625,,
0.306,1173,,,,-0.0625,0.0078125,-1.021484375,0.0027389137819903396,0.10810429578246354,22.196001052856445,0.11328125,450,0,2.514390744268894,0.12912926210163658,5.135608393244516,0.8371789168699466,0.042994230721246494,0.072265625,,
