Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
0,1000,,,,-0.0625,-0.013671875,-1.01171875,-0.00009682221510168165,-0.004167001764818094,22.20171546936035,0.068359375,0,0,1.5176953934133053,0,0,0,0,0.05859375,,
0,1000,,,,-0.0625,-0.01171875,-1.0078125,-0.00013770650734426453,-0.005080317220120691,22.203500747680664,0.06591796875,0,0,1.4636096684262156,0,0,0,0,0.05859375,,
0.026,1000,,,,-0.0625,-0.013671875,-1.009765625,-0.00005645111481193452,-0.0036075960484452546,22.202665328979492,0.0726996511220932,0,0,1.6141260233974037,0,0,0,0,0.05859375,,
0.04899500000476837,1000,,,,-0.0625,-0.013671875,-1.009765625,-0.000025146405688952656,-0.005548391390963271,22.202999114990234,0.05859375,0,0,1.300956979393959,0,0,0,0,0.05859375,,
0.07599500000476837,1000,,,,-0.0625,-0.013671875,-1.01171875,0.00010777031009551138,-0.0056283064933022485,22.201499938964844,0.067138671875,0,0,1.4905792195349932,0,0,0,0,0.05859375,,
0.099,1000,,,,-0.0625,-0.013671875,-1.009765625,0.00006939638182221679,-0.0011416443191282451,22.20199966430664,0.076904296875,0,0,1.7074291734024882,0,0,0,0,0.05859375,,
0.124,1000,,,,-0.0625,-0.013671875,-1.01171875,0.000002052767811343074,-0.0005708221595641226,22.202499389648438,0.068359375,0,0,1.5177489817142487,0,0,0,0,0.05859375,,
0.14900000001490116,1000,,,,-0.0625,-0.013671875,-1.009765625,-5.131919528357685e-7,-0.0022033735359175133,22.20349884033203,0.074462890625,0,0,1.6533367056399584,0,0,0,0,0.05859375,,
0.17399500000476836,1000,,,,-0.0625,-0.01171875,-1.01171875,-0.00006278048223024234,-0.0026257819339949636,22.20199966430664,0.0634765625,0,0,1.4093066193163395,0,0,0,0,0.05859375,,
0.19900000001490117,1000,,,,-0.0625,-0.015625,-1.009765625,-0.000056793242780491704,-0.0038130920258883385,22.20177459716797,0.0661892369389534,0,0,1.4695185192771874,0,0,0,0,0.05859375,,
